,datetime,content,title
0,2020-06-14 23:55:30,"云财经讯，
①周一出版的《学习时报》将刊发重要文章和重大报道。
②6月15日，统计局将公布5月70个大中城市住宅销售价格变动情况，同日，将揭晓规模以上工业增加值、固定资产投资、社会消费品零售总额增速。
③根据沪深交易所定期报告预披露时间安排，下周将有21家公司披露去年年报，兴民智通、*ST德奥、万方发展、*ST猛狮、ST东海洋等5家公司实现扭亏，净利润增速都实现翻倍。
④6月15日开始，深交所将开始受理创业板在审企业的首次公开发行股票、再融资、并购重组申请。
⑤下周，央行将有4200亿元逆回购到期。6月19日有2400亿元MLF到期。
⑥沪深A股市场下周共有7只新股发行申购，其中，秦川物联、国...",下周资本市场大事预告
1,2020-06-14 23:27:08,云财经讯，北京市教委通知，已返校复课学生可自愿选择居家学习。,北京市教委通知 已返校复课学生可自愿选择居家学习
2,2020-06-14 23:10:56,云财经讯，今日下午，浙江省政府召开全省危化品道路运输行业安全管理紧急工作会议，要求迅速开展危化品运输行业安全大检查大整治专项行动。,浙江全面开展危化品运输行业安全大检查大整治专项行动
3,2020-06-14 22:50:01,云财经讯，北京市新冠肺炎聚集性疫情发生后，国家卫生健康委迅速行动，指导北京市做好疫情防控相关工作。6月11日开始，国家卫生健康委党组书记、主任马晓伟多次主持召开专题会议，研究部署北京新冠肺炎聚集性疫情防控相关工作，向北京派出专家组指导防控工作，并对在京委属委管医院和全国面上进一步加强防控工作进行部署。,国家卫生健康委指导北京市做好新冠肺炎聚集性疫情防控相关工作
4,2020-06-14 22:48:32,云财经讯，据报道，伊拉克与英国石油就6月在Rumaila油田减产约14万桶/日达成一致，与卢克石油就6月在WEST QURNA 2油田额外减产5万桶/日至27.5万桶/日达成一致，与埃克森美孚就6月在WEST QURNA 1油田额外减产7万桶/日至约35万桶/日达成一致。,伊拉克与多家石油公司就6月减产达成一致
5,2020-06-14 22:35:01,云财经讯，北京养老机构防疫措施再次收紧，家属探访须预约，相关人员筛查并检测核酸，禁止采买未经市场监管部门检测的食材（北京日报）,北京养老机构防疫措施再次收紧
6,2020-06-14 22:24:44,云财经讯，美国国家经济顾问库德洛表示，预计今年下半年美国经济增速为20%，美国失业率在年底前将低于10%。,美国国家经济顾问库德洛表示 预计今年下半年美国经济增速为20%
7,2020-06-14 22:09:40,云财经讯，6月14日晚，中国烹饪协会发布餐饮业加强新冠肺炎疫情防控的紧急通知，提出餐饮业加强重点环节食品安全自查，全面排查生鲜、冷冻猪肉、牛肉、羊肉、鸡鸭肉等畜禽类、水产品及其制品等重点品种，专业冷冻冷藏库房等重点部位的食品安全风险隐患。同时要保证餐饮业供应、质量及价格稳定。,中烹协紧急通知：餐饮业全面自查生鲜及肉类风险隐患
8,2020-06-14 21:56:30,云财经讯，北京延庆区6月14日发布，6月12日14时至6月14日8时，延庆区卫健委共采集与新发地等市场有关核酸样本522件，结果均为阴性（北青报）,北京延庆区6月14日发布
9,2020-06-14 21:43:57,云财经讯，北京市城市管理综合行政执法局等五部门发布关于做好近期复工复产疫情防控工作的通告：各生产经营单位不得安排相关人员自报告之日起14天内到岗上班，并督促其及共同生活居住人员落实居家观察等各项防疫义务。,北京市城市管理综合行政执法局等五部门关于做好近期复工复产疫情防控工作的通告
10,2020-06-14 21:42:15,云财经讯，北京五部门通告：各单位不得安排新发地密接者14天内到岗上班。,北京五部门通告：各单位不得安排新发地密接者14天内到岗上班
11,2020-06-14 21:41:20,云财经讯，一张图看懂全球主要疫情国家疫情走势，美国多州确诊病例近日持续上升，印度累计确诊病例已超过30万例。,一张图看懂全球主要疫情国家疫情走势
12,2020-06-14 21:35:02,云财经讯，广东市场监管部门将全面开展生鲜、冷冻肉品等重点环节食品安全大检查（羊城派）,广东市场监管部门将全面开展生鲜、冷冻肉品等重点环节食品安全大检查（羊城派）
13,2020-06-14 21:27:53,云财经讯，新发地菜市场临时休市第二天，记者走访北京相关农副产品批发市场发现，土豆、黄瓜等个别品种蔬菜行情短期走俏。对此，北京蔬菜市场“黄瓜大王”闫学强和“土豆大王”余功成介绍，团队每天可以从辽宁、山东调运40吨到50吨黄瓜，山东基地的土豆也供应充足，市场供给基本没有缺口。另一方面，记者也从北京大型商超获悉，超市已通过产地直采收购足量土豆黄瓜等民生菜，完全有能力平价、足量供应北京市场。（新京报）,土豆黄瓜供应基本无缺口 北京商超：有能力平价足量供应
14,2020-06-14 21:17:38,云财经讯，美国白宫经济顾问库德洛：额外600美元的失业支票将按计划用完,美国白宫经济顾问库德洛：额外600美元的失业支票将按计划用完
