,datetime,content,title
0,2020-02-20 23:48:40,云财经讯，商业太空船制造商维珍银河上涨逾10%，刷新盘中历史高位至42.49美元，2019年11月份曾录得历史性低点6.90美元,商业太空船制造商维珍银河上涨逾10%
1,2020-02-20 23:33:22,云财经讯，摩根大通和高盛集团2月20日声明称，支持建立一个新的股票交易市场MEMX，该市场将与纽约证交所和纳斯达克展开竞争。声明显示，小摩和高盛这两家华尔街银行与交易公司Jane Street Capital LLC是最新加入这一行列的公司，之前已有九家金融业巨头支持这一新的股票交易所Members Exchange （MEMX），该交易所在美国证券交易委员会批准后，计划于7月24日启动。,小摩、高盛欲与9家金融巨头打造新的股票交易所，将与纽交所和纳斯达克竞争
2,2020-02-20 23:23:39,云财经讯，上海市交通委指挥中心表示，受春运因素和新冠肺炎疫情影响，1月中心城快速路车流量有所下降，日均流量184.5万辆，比上月下降18.6%；日均越江桥隧流量127.8万辆，早高峰小时流量略低于晚高峰小时流量；日均公路网流量61.7万辆，较去年同期下降47.3%。（上海发布）,上海1月中心城快速路车流量有所下降
3,2020-02-20 23:20:34,云财经讯，现货黄金涨至1620美元/盎司上方，创2013年2月份以来新高，日内当前涨幅0.55%。道指目前维持60点的跌幅,现货黄金涨至1620美元/盎司上方
4,2020-02-20 23:18:55,云财经讯，2月20日，集团公司党委书记、董事长、公司疫情防控领导小组组长李曙光率队深入生产车间、子公司和职能部门，看望慰问复工复产一线员工，检查指导疫情防控工作。他强调，各单位要在继续保持严防严控、群防群控的前提下，紧盯年度生产经营目标任务，加强生产组织，推动满负荷生产。股份公司总经理、总工程师陈林，股份公司副总经理唐伯超参加慰问。,五粮液董事长慰问复工复产一线员工
5,2020-02-20 23:10:00,云财经讯，中央应对新冠肺炎疫情工作领导小组：加强一线医务人员防护，推动有序复工复产（央视）,中央应对新冠肺炎疫情工作领导小组：加强一线医务人员防护
6,2020-02-20 23:09:11,云财经讯，2月20日，江苏省市场监管局发布《关于支持企业复工复产的若干措施》，提出12条具体举措，用政策“干货”支持和服务企业复工复产。《若干措施》有针对性地回应了复工复产企业普遍关注的能否加快审批进程、相关许可期限能否延长、如何加快标准转换应用、如何办理认证认可手续、如何平稳安全复工等问题。,江苏省市场监管局出台“12条”助企业复工复产
7,2020-02-20 23:05:18,云财经讯，国家卫生健康委派驻武汉市工作组2月20日召开新冠肺炎轻症患者治疗管理工作会议并指出：当前，武汉市的疫情防控工作形势依然十分严峻，还需要进一步加大工作力度，努力提高医疗救治效率和效果（健康中国）,国家卫生健康委派驻武汉市工作组2月20日召开新冠肺炎轻症患者治疗管理工作会议并指出：当前 武汉市的疫情防控工作形势依然十分严峻
8,2020-02-20 23:02:44,云财经讯，2月20日晚央视《新闻联播》播出的《共同战疫情 企业在行动》中报道，茅台集团为疫情防控捐资1.1亿元，旗下子公司华贵人寿向支援武汉的贵州医疗救援队137名队员赠送每人50万元的保险，保险金额共计6850万元。,茅台为疫情防控捐资1.1亿元，华贵保险公司赠送总保额6850万元
9,2020-02-20 22:56:40,云财经讯，国家税务总局局长王军2月20日表示，要充分发挥税收大数据特别是增值税发票数据覆盖面广、及时性强等优势，从行业、地区、规模、经济类型等不同维度，深入分析经济运行动态，客观反映企业复工复产情况，细致梳理产业链、上下游需要解决的问题。（新华社）,税务总局局长王军：充分发挥税收大数据优势支持疫情防控和企业复工复产
10,2020-02-20 22:53:17,云财经讯，2月19日，福建宁德市一杨家6口3代人，同时办理了出院。据了解，去年12月22日，杨某某带着妻子、母亲从武汉驾车回家，随后又和其他家人住在了一起。2月1日以来，杨某某及其妻子、父母、姐姐、姐姐的孩子相继被确诊，他们中最小的13岁，最大的66岁。（央视）,福建一家6口同时出院
11,2020-02-20 22:42:23,云财经讯，2月20日从中国人民银行广州分行获悉，1月份，广东贷款增加4499亿元人民币，存款增加4892亿元，顺利实现“开门红”；1月末，广东本外币各项贷款余额17.25万亿元，同比增长14.3%。年初以来，中国人民银行广州分行认真贯彻落实稳健货币政策，坚决做好新冠肺炎疫情防控各项工作，加大对防疫企业和复工复产企业金融支持力度，确保广东金融保持平稳运行。（中新网）,广东1月份贷款增加4499亿元实现开门红
12,2020-02-20 22:42:01,云财经讯，富时罗素：新任命Helena Fung为亚太区可持续发展投资主管，她将负责富时罗素亚太区的可持续发展投资指数及数据服务，包括与客户就产品和数据进行接洽，协助客户做出合理的投资决策（上证报）,富时罗素：新任命Helena Fung为亚太区可持续发展投资主管
13,2020-02-20 22:33:49,云财经讯，2月20日，记者从蛋壳公寓方面获悉，蛋壳公寓已正式向房东公布了“蛋壳房东支持计划”，提供了多种免租期支持和返还方案，其中包括合同期满时返还一个月房租、分期返还一个月房租等。（新京报）,蛋壳公寓公布“免租期”方案 分期返还房东一个月房租等
