,title,content,pub_time,src
0,深康佳A收关注函：是否存在夸大、误导市场行为,"深康佳A收到深交所关注函，要求用通俗语言介绍“重庆光电正在从事Micro LED相关的产品研发，其中会涉及氮化镓相关技术”的相关情况，说明“与雷曼光电战略合作”事项的主要内容，说明“争取在2020年销售存储主控芯片1亿颗”是否存在夸大、误导市场行为。
责任编辑：王帅",2020-02-23 17:50:22,新浪财经
1,隆基股份：17.8亿收购宁波宜则 获光伏电池海外产能,"新浪财经讯 2月23日消息，隆基股份（601012）晚间公告，全资子公司隆基乐叶拟现金收购宁波宜则100%股权，交易基准定价暂定为17.8亿元，并根据标的公司业绩实现情况支付浮动对价或由业绩承诺方向隆基乐叶支付业绩补偿。隆基股份表示，标的公司生产基地位于越南，目前拥有光伏电池年产能超3GW，光伏组件年产能超7GW，具有较好的盈利能力。本次股权收购事项如顺利实施，将有助于公司快速获得电池、组件海外产能，进一步完善产业布局。
责任编辑：陈志杰",2020-02-23 17:40:28,新浪财经
2,伊朗成海外新冠疫情死亡人数最多国家 WHO忧心其疫情,"原标题：伊朗成海外新冠疫情死亡人数最多国家，WHO忧心其疫情
伊朗新冠肺炎死亡人数已经快速升至6人，成为海外因新冠疫情死亡人数最多的国家。中东多国已经对前往伊朗采取限制性措施。
新冠病毒有在中东蔓延的趋势。
截至第一财经记者发稿时，伊朗新冠肺炎死亡人数已经快速升至6人。由此，伊朗成为海外因新冠疫情死亡人数最多的国家。
世界卫生组织（WHO）亦在近日表示担忧，伊朗新冠病毒感染病例近日激增，可能是疫情恶化的信号。WHO总干事谭德塞（Tedros Adhanom Ghebreyesus）21日在发布会上表示，“我们仍然担心，新冠肺炎可能会在卫生系统较薄弱的国家蔓延”。
WHO表示，需要防止新冠病毒在发展中国家落根，并集中力量加强维护非洲大陆及其他易感染地区脆弱的医疗体系。
此外，在欧洲，意大利累计确诊76例新冠病毒肺炎感染病例，其中已有2人死亡。意大利也由此成为欧洲新冠疫情最严重的国家和亚洲以外确诊患者最多的国家。
(image_address=""//n.sinaimg.cn/spider2020223/200/w640h360/20200223/dabc-ipvnszf1319582.jpg"")
伊朗疫情严峻
伊朗中央省省长阿佳扎德在当地时间22日晚上表示，在对该省城市阿拉克（Arak）一名死亡患者进行化验后，确定其生前患有新冠肺炎。这意味着当前伊朗新冠病毒死亡人数已经增加到了6人，均为伊朗公民。
伊朗卫生部在22日通报，伊朗当天新增10例新型冠状病毒感染确诊病例，包括上述的1例死亡病例。伊朗卫生部发言人贾汉普尔透露， 8名确诊患者在库姆住院治疗，2人在首都德黑兰救治。由此，伊朗被确诊病例数量已经达到了28人。
库姆是伊朗新冠疫情的重灾区。作为伊斯兰教什叶派的圣城，人员往来密集。伊朗卫生部说，就现在大多数确诊病例来看，大多数不是库姆居民，就是有过往来库姆的记录。
在首都德黑兰，政府已经关闭了地铁站内所有的小吃店和喷泉设施，暂停10日以内的足球比赛，对地铁车厢和公交车辆实施每日清洗。
根据伊朗国家电视台公布的政府指令，作为预防措施，伊朗从23日起关闭境内14个省的学校、大学和其他教育机构。此外，伊朗还宣布在本周末前，取消全国一切在室内举行的电影放映和艺术活动。电视台还在循环播放如何正确佩戴口罩和洗手的宣传教育视频。
疫情在中东扩散
伊朗国内严峻的新冠疫情形势已经有了溢出效应。
伊拉克在22日确诊了该国首例新冠肺炎病例，他是一名伊拉克学生，刚刚从伊朗库姆返回。伊拉克在20日已宣布对伊朗人关闭边境3天，并呼吁民众不要前往伊朗。伊拉克航空公司在同日宣布停飞伊朗航线。
伊拉克医疗设施较为简陋，据外媒报道，自2003年伊拉克战争以来，已有超过2万医生逃离伊拉克。而据WHO数据显示，伊拉克每一万人口中医生不到10名，一旦新冠病毒在本地传播，伊拉克的医疗体系恐怕难以承受。
阿联酋卫生与预防部在22日也公布，该国确诊新增两例新型冠状病毒感染的肺炎病例，患者为一对伊朗夫妇。其中男性患者70岁，当前健康状况较为严重，正在重症监护室接受治疗。
此前，黎巴嫩卫生部长哈桑21日在首都贝鲁特举行的记者会上宣布，黎巴嫩当天确诊首例新冠病毒感染病例。感染者是一名45岁黎巴嫩女性，前一天乘飞机从伊朗抵达黎巴嫩，曾经去过库姆，目前在贝鲁特一家医院进行隔离，状况稳定。黎巴嫩另有两例疑似病例正接受密切观察。
谭德塞在21日曾表示：“黎巴嫩有一个与伊朗有关的病例。这些实际上非常令人担忧。这些是一个趋势。所以，我相信遏制疫情扩散的机会窗口还有，但是，我们机会的窗口在关闭。”
由于伊朗严峻的防疫形势，中东多国已经对前往伊朗采取限制性措施。科威特在20日决定停飞所有伊朗航班，在22日科威特派出5架包机接载本国公民回国，目前已撤回700多名科威特人。在21日，沙特宣布暂停本国公民和居住在本国的外籍人士前往伊朗旅行。
值得注意的是，尽管与伊朗没有直接的人员往来，但以色列在这场疫情中并没有独善其身。日前，有9名韩国人在以色列旅行8天后回国，被检测出新冠病毒呈现阳性。而以色列驻华大使何泽伟（Zvi Heifetz）2月15日与这9名确诊的韩国旅客一同乘机前往韩国。以色列外交部称，何泽伟将在北京接受隔离，但其他使馆工作人员不会受到任何限制。
作为紧急措施，以色列已要求在其境内的一千多韩国游客在宾馆内接受隔离。22日晚间从韩国飞抵以色列的200多名外国人也被拒绝入境。以色列总理内塔尼亚胡宣布，他将于23日上午在以色列卫生部的“战情室”就新冠疫情召开特别会议。
责任编辑：陈志杰",2020-02-23 17:39:23,新浪财经
3,A股又现拆迁户：物产中大子公司拆迁获总额6亿元补偿,"原标题：A股又现拆迁户！物产中大子公司拆迁获总额6亿元补偿
2月23日，物产中大集团股份有限公司（下称“物产中大”600704.SH）公告子公司与杭州市下城区国有投资控股集团签订搬迁补偿及合作开发协议，完成搬迁事项后将会增加归母净利润2.11亿元。
公告称，物产中大控股子公司物产金属（公司持股比例为57.17%）与杭州市下城区国有投资控股集团有限公司（下称“下城国投”）于2020年2月20日签订《浙金钢材现货市场地块搬迁补偿及合作开发协议》。
据悉，被搬迁房屋系物产金属所属浙金钢材现货市场，被搬迁房屋建筑面积为23972.19平方米，土地使用权面积34527平方米，性质为仓储用地。
根据协议，补偿总额为6亿元，其中，4亿元补偿款为货币补偿，2亿元以房产形式补偿，即下城国投向物产金属交付本地块折合价值2亿元的创新型用地房产。
物产中大称，“经财务部门初步测算，总补偿款扣除资产净值、搬迁费用、相关税费等因素，完成上述搬迁事项将会增加归属于母公司股东的净利润2.11亿元”。
财报显示，物产中大2018年实现归母净利润23.97亿元，本次交易预计产生的净利润约占其2018年净利润的8.8%。
物产中大同时表示，搬迁场所涉及业务为物产金属非主营业务，本此搬迁对生产经营活动不会产生重大影响。
资料显示，物产中大是中国最大的供应链集成服务商，涵盖金属材料（铁矿砂）、汽车、化工、能源、橡胶、跨境电商等六大板块。
责任编辑：陈志杰",2020-02-23 17:38:57,新浪财经
4,美盈森：将为宝马汽车零配件产品提供包装服务,"美盈森：公司在BMW China Services包材项目招标中胜出，获得其包装供应资质，将为宝马汽车零配件产品提供包装服务。
责任编辑：王帅",2020-02-23 17:27:03,新浪财经
5,好想你：拟向百事饮料出售郝姆斯100%股权,"新浪财经讯 2月23日消息，好想你（002582）晚间公告，拟通过现金出售的方式，向百事饮料出售郝姆斯100%股权，重组构成重大资产重组。双方协商确定的企业价值为7.05亿美元，购买价款应等于基本金额加上调整金额。交易完成后，公司营业收入大幅下降，2019年上市公司营业收入相较于交易前减少了82.31%；但归属于母公司所有者的净利润较交易前增长1355.40%。好想你将聚焦原有的红枣相关业务。
责任编辑：陈志杰",2020-02-23 17:25:13,新浪财经
6,科大讯飞：医疗物资豁免实体清单获得美国商务部批准,"科大讯飞公告，自新冠肺炎疫情发生以来，公司充分发挥人工智能技术和产品优势，通过智医助理 AI 辅诊系统帮助基层医疗机构排查病人、通过 AI 线上教学平台提供“停课不停学”服务、通过人工智能助力相关部门和合作伙伴进行疫情的防控；同时，公司广泛动员全球合作伙伴，紧急筹措应对疫情所需要的医疗物资，支持战“疫”一线工作，并于美国当地时间2020年2月7日，就在美国采购相关医疗物资事宜正式委托律师事务所向美国商务部递交了实体清单豁免事项的申请。近日，公司接到通知，美国商务部正式批准了该项豁免申请。
责任编辑：王帅",2020-02-23 17:19:49,新浪财经
7,六连板乾照光电业绩快报：2019年净利润为亏损2.65亿,"新浪财经讯 2月23日消息，六连板乾照光电发布业绩快报，2019年总营收为10.38亿，同比增长0.87%；净利润为亏损2.65亿，上年同期为盈利1.799亿。
责任编辑：陈志杰",2020-02-23 17:19:22,新浪财经
8,中国神华：胜利一号露天煤矿产能核增40%,"中国神华（601088）2月23日晚间公告，公司胜利一号露天煤矿生产能力核增方案获得国家煤炭安监局批复，同意该煤矿生产能力由2000万吨/年核增至2800万吨/年，产能核增40%。
责任编辑：王帅",2020-02-23 17:10:54,新浪财经
9,拉卡拉：与华为签订业务合作框架协议,"拉卡拉：与华为软件技术有限公司签订业务合作框架协议。截止本协议签署之日，已同步完成华为钱包商家收款、用户优惠营销等业务的联合研发，双方将结合业务合作进程逐步面向市场推广创新产品。
责任编辑：王帅",2020-02-23 17:05:29,新浪财经
