,title,content,pub_time,src
0,空缺7个月后 中国移动任命董昕为总经理,"中国移动宣布任命董昕为中国移动通信集团有限公司董事、总经理、党组副书记，免去其总会计师职务。
徐诗琪 2020/05/11 16：31来源：界面新闻字体：宋
(image_address=""//n.sinaimg.cn/finance/crawl/62/w550h312/20200511/b954-itmiwry9815177.jpg"")
图片来源：IC photo
记者 |徐诗琪
5月11日，中国移动宣布任命董昕为中国移动通信集团有限公司董事、总经理、党组副书记，免去其总会计师职务。
此前，中国移动前总经理李跃于2019年9月底到龄退休后，这一职务一直无人接替，空缺长达七个月。
中国移动公告显示，今日上午，受中组部领导委托，中组部有关干部局负责同志宣布了中央关于中国移动通信集团有限公司总经理调整补充的决定：董昕同志任中国移动通信集团有限公司董事、总经理、党组副书记，免去其中国移动通信集团有限公司总会计师职务。有关职务任免按有关法律和章程的规定办理。
根据官网信息，此前，包括董昕在内，中国移动共有5名副总经理，董昕兼任副总经理、总会计师、党组成员和工会主席。
据财新报道称，中国移动总经理一职的另一个潜在人选是中国移动前副总裁李正茂，不过其已于2020年1月被调任中国电信总经理。
董昕现年53岁，高级工程师、高级会计师。1989年本科毕业于北京邮电大学，并拥有澳洲国立大学、上海交通大学等学校的管理学高等学位。
董昕于2013年由北京移动升任中国移动集团副总经理。历任原邮电部财务司企业财务处副处长，原信息产业部经济调节与通信清算司经济调节处处长，中国移动集团财务部总经理，海南移动董事长、总经理，中国移动集团计划部总经理，河南移动董事长、总经理，北京移动董事长、总经理，中国移动集团副总经理、总会计师、党组成员、工会主席。现任中国移动集团总经理、党组副书记。
截至发稿，中国移动今日涨0.08%，每股报59.15港元。
责任编辑：王帅",2020-05-11 16:50:31,新浪财经
1,以岭药业发布澄清公告：连花清瘟不含马兜铃酸,"中新网5月11日消息，今天中午，以岭药业对外发布澄清公告称，关注到近期有个别媒体发布了一些关于公司连花清瘟产品的报道，并针对有媒体报道称，“欧洲某国家禁止进口连花清瘟产品并声称其成分“只有薄荷醇”和北美洲某国家拒绝连花清瘟胶囊入境是由于“该药富含马兜铃酸成分”的报道分别进行了回应。
(image_address=""//n.sinaimg.cn/sinakd2020511s/70/w700h970/20200511/be79-itmiwry9412409.jpg"")
石家庄以岭药业股份有限公司公告截图
以岭药业表示，公司对上述媒体报道的有关内容进行了认真核实，并对相关内容予以澄清说明。
公告澄清说明如下：
1、公司连花清瘟产品并未在有关媒体报道的欧洲该国家进行药品注册，亦未向该国进行出口销售，目前公司并不掌握媒体报道的该国海关限制进口及其所检测药物来源的具体情况。
此外，相关媒体报道中所提到的“连花清瘟仅含有薄荷醇”与事实严重不符。连花清瘟是由13味中药组方而成的治感冒抗流感的大复方中成药，薄荷脑是其中的药物组成之一。
连花清瘟产品自上市以来，公司对其物质基础、含量测定以及质量控制等工作开展了深入研究。研究发现连花清瘟产品目前可分离鉴定出新绿原酸、绿原酸、隐绿原酸、异连翘酯苷A、连翘酯苷A、连翘苷、甘草酸、大黄素等86个化合物；同时在美国FDA开展二期临床试验之后参照美国FDA的建议，对新绿原酸、绿原酸、隐绿原酸、异连翘酯苷A、连翘酯苷A、槲皮苷、4，5-二-O-咖啡酰奎宁酸、连翘苷、甘草酸等15个成分建立了指纹图谱方法，建立了从中间体到成品的系统质量控制体系，所以媒体中所报道的“仅含有薄荷醇”的信息是不准确的。
2、公司连花清瘟产品于2012年即通过了有关媒体报道的北美洲该国家卫生部天然健康产品法规合法注册（注册号：80033781），并正式进入该国市场开展合规销售，且从未发生被该国拒绝入境情况。
连花清瘟产品不含马兜铃酸。媒体所说的“该药富含马兜铃酸”的问题主要是针对连花清瘟中所含的药材鱼腥草。鱼腥草是三白草科植物蕺菜的新鲜或干燥全草，是自1963年以来历版《中国药典》收载的安全无毒副作用的中药材，其具有清热解毒、利尿除湿作用。现代药理实验证实其可以抗菌，抗病毒，提高机体免疫力，用于感冒、流感的治疗能起到很好的协同治疗作用。鱼腥草在我国有着漫长的食用、药用历史，菜名叫“折耳根”， 2012年国家食品药品监督管理总局发布的《既是食品又是药品的物品名单》将鱼腥草列为可食可药的中药材。
马兜铃酸是一种具有致癌性和肾毒性的化学物质，存在于马兜铃科植物中，如关木通、青木香、广防己等，主要毒性成分是马兜铃酸Ⅰ，其代谢产物马兜铃内酰胺Ⅰ也有一定肾毒性。鉴于此类药物具有致癌性、肾毒性的副作用，关木通、青木香、广防己已经被国家有关部门移出《中国药典》。
鱼腥草并非马兜铃科植物，其主要成分为挥发油、黄酮和少量生物碱。其含有的生物碱中有一种成分为马兜铃内酰胺Ⅱ，它与马兜铃酸及马兜铃酸的代谢产物马兜铃内酰胺Ⅰ根本不是同一个物质。而具有致癌和肾毒性的物质主要是马兜铃酸与马兜铃酸的代谢产物马兜铃内酰胺Ⅰ。基于药理研究文献报道，鱼腥草中所含的马兜铃内酰胺Ⅱ未见致癌性和肾毒性相关报道。
连花清瘟已经进入市场17年，系统性毒理学研究表明，连花清瘟安全性良好，未见基因毒性及肾毒性。一项汇总了2003年-2013年间连花清瘟临床应用安全性评价的研究，纳入RCT临床文献40篇，涉及4906例患者，其中连花清瘟试验组（2592例），对照组（2314例），在连花清瘟试验组中未发现任何肝肾方面的毒性（该研究论文发表在《中国医药用药评价与分析》2013-13-（8）：676-681）。
此外，公司建立了完善的药物警戒管理体系，一直在进行着药物上市后风险监测，经过监测也未发现任何致癌和肾毒性等不良反应报道。
针对海外市场的说明：
1、连花清瘟产品目前在加拿大、印度尼西亚、莫桑比克、巴西、罗马尼亚、泰国、厄瓜多尔、新加坡和中国香港地区、中国澳门地区分别以“天然健康产品”、“药品”、“植物药”、“中成药”、“食品补充剂”和“现代植物药”等身份获得了当地的上市许可，并且已在多个国家启动连花清瘟产品的注册工作，在美国进行的针对流感的临床试验二期病例收集已完成。我公司在海外市场的销售目前主要通过代理商模式，由代理商负责当地的终端销售和价格制定。
2、部分未经我公司及授权的经销商进行的海外销售和购买产品的行为与我公司无关，我公司不承担相应法律责任。
3、我公司发现海外有侵害连花清瘟产品商标权的侵权产品，我公司保留向销售侵权产品的主体追究相关法律责任并赔偿所有损失的权利。
（原标题《以岭药业发布澄清公告：连花清瘟不含马兜铃酸》）
]article_adlist-->
责任编辑：王帅",2020-05-11 16:48:27,新浪财经
2,董明珠打了翻身仗：卖了逾3亿元 格力直播将常态化,"原标题：董明珠再度直播带货打了翻身仗：卖了逾3亿元，直播将常态化
(image_address=""//n.sinaimg.cn/translate/383/w950h1833/20200511/d3c5-itmiwry9744335.jpg"")
5月10日，董明珠直播间带货，仅半小时就卖出了1亿元。
5月11日，格力电器（000651）开盘后大涨，截至收盘，报58.21元，涨2.14%。
前一晚，即5月10日晚，格力电器董事长董明珠又去直播间带货了。这次来一个大翻身，仅半小时就卖出了1亿元，整晚三个小时共成交了3.1亿元。据说，大家电直播销售还从未达到如此高的销量。
董明珠说，未来格力直播将常态化，“格力线下有3万多家经销商，我希望让他们线上线下结合起来。我算是开了一个头，替他们探路，逐步体验线上的感觉。”
从22万元到3.1亿元
当晚，董明珠一袭灰色长裙，与快手主播二驴、驴嫂平荣、李鑫等同台卖货。
与4月24日首次在抖音直播间主要介绍格力产品不同，这次有备而来，重点在卖货，包括空调在内的多款格力电器产品打到全网最低价供快手平台销售。
当晚上架的第一款产品是一款格力榨汁机。为了介绍产品，董明珠亲自在现场榨了西瓜汁，说这款产品方便携带，甚至用充电宝就可以给它充电。这款产品一上架就被一抢而空，共卖出一万多件。
第二个产品是格力1.5匹定频空调，快手补贴价1799元。据悉，这款产品最终销售已过亿元。
半个小时后，快手官方发布信息称，三款产品（两款榨汁机和一款空调）开卖30分钟成交额过亿元。
当晚，董明珠只亮相直播间半个小时，此后就表示有其他安排必须得离开直播间。不过，在主播的卖力吆喝下，这次直播卖货可谓相当靓丽。本次直播吸引1600万快手用户，最高同时在线人数达100万人，3个小时成交额达3.1亿。
从不服输的董明珠这次在快手打了一个翻身仗。4月24日晚，董明珠首次直播选择抖音直播间，那场直播因为网络卡顿加上没有特别优惠的产品，最终成交只有22万元，可谓开局不利。
(image_address=""//n.sinaimg.cn/sinakd2020511s/155/w950h4005/20200511/3767-itmiwry9732738.jpg"")
格力直播将常态化
董明珠之前一直非常注重线下渠道，但很显然，她的态度已经发生转变。5月10日晚，董明珠在快手直播间说：“确实疫情给我们带来一个全新的思想，我希望今天的直播不是一个结束，而是永远！”
董明珠还在直播现场说，自己不仅要将直播常态化，以后也会开董明珠自己的直播间。“未来，格力直播可能会常态化。因为我们通过一种新的方式与大家进行思想交流。”
不过，董明珠依然强调直播的目的不是纯粹要带货，更注重的是思想的交流。“我们现在要拉动内需，希望用直播促进销售，这好像是带来一个新的市场。但我更多想到的是如何让企业恢复生产，让所有人都有工作，员工有收入才能去消费。在这个过程当中，可能会有很多人站在不同的角度来看今天的直播，但我希望更多的是用一种真诚去感动别人。”
“格力线下有3万多家经销商，我希望让他们线上线下结合起来。我算是开了一个头，替他们探路，逐步体验线上的感觉。”董明珠说。
当晚，董明珠在后台接受采访时说，直播属于渠道建设，它只是服务中的一部分，“更重要的服务是你的产品质量。中国制造要走向世界，中国品牌要让世界认可，我觉得更重要的是要靠技术、质量、诚信来支撑。”
“直播是形式的变化，最终要回归到制造，也就是产品本身。没有好的产品，无论表现方式如何，最终都会失去根基。”董明珠还说，作为一种新的电商消费模式，直播为消费者和企业双向互动打开一扇交流之窗。通过直播，能让消费者看到格力在多元化发展道路上的努力，也能让格力“听”到消费者的声音。
]article_adlist-->
责任编辑：王帅",2020-05-11 16:47:35,新浪财经
3,海通证券：母公司4月净利润为9亿 去年同期为5.6亿元,"新浪财经讯5月11日消息，海通证券发布2020年4月财务数据简报，母公司4月份营收为19.55亿元，净利润为9亿元。
责任编辑：王帅",2020-05-11 16:45:50,新浪财经
4,当代明诚：拟将证券简称变更为“当代文体”,"新浪财经讯5月11日消息，当代明诚公告，为了体现公司所属的行业和实际经营业务的特性，提高公司品牌辨识度，提升公司品牌形象，并与公司名称“武汉当代明诚文化体育集团股份有限公司”相匹配，公司拟申请将证券简称由“当代明诚”变更为“当代文体”，公司股票代码“600136”不变。
责任编辑：王帅",2020-05-11 16:44:23,新浪财经
5,兴业证券：4月母公司实现净利3.1亿 实现营收11.5亿,"新浪财经讯5月11日消息，兴业证券：4月母公司实现净利润3.1亿元，实现营收11.5亿元。
责任编辑：王帅",2020-05-11 16:37:50,新浪财经
6,复星医药：证监会对分拆控股子公司境外上市无异议,"新浪财经讯5月11日消息，复星医药：中国证监会国际合作部对公司本次分拆控股子公司GlandPharma境外上市事宜无异议。
责任编辑：王帅",2020-05-11 16:26:03,新浪财经
7,宁德时代董事长：特斯拉电池技术路线对公司不会有冲击,"5月11日，宁德时代董事长曾毓群表示：“马斯克告诉我，特斯拉希望自己做电池。据我了解，他们的技术路线对我们不会有冲击，双方在共同探讨如何把电池做得更好。”谈到网传台资企业已经可以量产固态动力电池，曾毓群表示，真正的固态电池需要用金属锂作负极，这样才能提高能量密度。目前车规级的固态电池在能量密度上还不如锂离子电池，希望他们更加努力，与宁德团队目前搞的真正全固态电池形成良性竞争。
责任编辑：王帅",2020-05-11 16:25:08,新浪财经
8,曾毓群：宁德时代正在研发“无钴”电池技术,"中证网讯（记者 崔小粟）5月11日，宁德时代董事长曾毓群在2019年度业绩网上说明会上回复投资者称，公司有自己的“无钴”电池技术储备，目前研发进展顺利，正在想办法搞好供应链，“因为是一个全新的、颠覆性的产品”。
责任编辑：王帅",2020-05-11 16:21:02,新浪财经
9,紫光展锐控股股东出让部分股权 投前估值达500亿元,"中证网讯（记者 吴科任）紫光集团日前披露的《关于下属子公司出售、转让资产进展的公告》显示，截至5月6日，紫光展锐控股股东展讯投资与22家投资者签订股权转让协议，紫光展锐与3家投资者签订增资协议。
公告称，上述紫光展锐股权重组项目中，在经国资管理机构备案的评估价值基础上，紫光展锐投前估值为500亿元，展讯投资向22家投资者合计转让所持紫光展锐13.39%股权（以增资完成后注册资本计算），对应转让价款为73.66亿元。同时，国家大基金二期、上海集成电路产业投资基金、诸暨闻名泉盈投资管理合伙企业（有限合伙）3家向紫光展锐合计增资50亿元，对应股权比例合计为9.09%。
紫光展锐方面向中国证券报记者确认，50亿元增资款项已经到账。
上述22家投资者中，包括三峡资本控股有限责任公司、诸暨闻名泉盈投资管理合伙企业（有限合伙）、深圳市碧桂园创新投资有限公司、海投国际投资有限公司、广州国资国企创新投资基金合伙企业（有限合伙）、清华大学教育基金会、中信证券投资有限公司等。
公告显示，上述股权重组项目完成后，紫光展锐注册资本由42亿元人民币增加至46.2亿元，展讯投资持有38.56%紫光展锐股权，仍为其控股股东。
公告表示，本次股权重组项目有利于优化紫光展锐股权结构，增强资金实力，募集资金用于5G 及物联网产品的研发投入，将进一步夯实紫光展锐核心竞争力。同时将有效推动紫光集团和紫光展锐长期、健康、稳定的发展。
据了解，紫光展锐原本计划2019年完成Pre-IPO轮融资和整体改制工作，预计将在2020年正式申报科创板上市。
责任编辑：王帅",2020-05-11 16:17:44,新浪财经
