,datetime,content,title
0,2020-03-02 23:57:07,【道指上涨400点】道指上涨400点，涨幅扩大至1.5%，标普500指数涨1.2%，纳指涨超1%。苹果涨超4%，特斯拉涨超5%，联合健康产品则跌超40%。,道指上涨400点
1,2020-03-02 23:45:12,【在岸人民币兑美元夜盘收涨290点】在岸人民币兑美元夜盘收报6.9620，较上周五夜盘收盘上涨290点。成交量257.65亿美元，较上周五减少10.41亿美元。（第一财经）,在岸人民币兑美元夜盘收涨290点
2,2020-03-02 23:43:49,【德国新冠肺炎确诊病例达157例】据德国联邦疾控机构罗伯特·科赫研究所3月2日公布的数据，截至3月2日15点，德国已累计确诊新冠肺炎患者157例。该研究所已经将数据发布频率由此前的一天一次调整为一天两次。（央视新闻）,德国新冠肺炎确诊病例达157例
3,2020-03-02 23:40:10,【香港新冠肺炎确诊病例增至100例】香港特区政府卫生署2日公布，截至当晚8时，香港新增1例新冠肺炎确诊病例，并将1宗疑似个案更新为确诊病例。连同1日日间增加的1例和晚间增加的2例，香港累计确诊病例100例。（新华社）,香港新冠肺炎确诊病例增至100例
4,2020-03-02 23:15:12,【三部门联手保春耕农机装备运输】为贯彻落实习近平总书记关于全国春季农业生产工作的重要指示精神，全力组织春耕生产，确保不误农时，交通运输部物流保障办公室、工业和信息化部装备工业一司、农业农村部农业机械化管理司近日建立三部门农机装备运输保障协调工作机制，以保障农机装备运输、跨区域作业顺畅高效便捷通行。（工信部网站）,三部门联手保春耕农机装备运输
5,2020-03-02 23:11:46,【美股转跌】美股三大股指均转跌，此前均一度涨超1%。,美股三大股指均转跌
6,2020-03-02 23:06:11,【未穿透最终投资者 私募资管产品备案收到监管提示】今日上证报获悉，有资管机构人士收到来自监管的产品备案提示。文件称，近期在备案核查发现，有私募银行理财产品等私募资管产品参与的资管计划在设立备案时未提交向上穿透后的最终投资者信息资料表。（中国证券网）,未穿透最终投资者 私募资管产品备案收到监管提示
7,2020-03-02 23:00:59,【数据】美国2月份ISM制造业指数降至50.1，预估为50.5。,美国2月份ISM制造业指数降至50.1
8,2020-03-02 22:56:48,【2月份OPEC石油产量环比下降51万桶/日】最新调查结果显示：2月份，OPEC石油产量环比下降51万桶/日，至2784万桶/日，受到利比亚局势动荡和新供应削减协议的影响。 2月份，OPEC石油减产协议执行率为128%，而1月份为133%。（金十数据）,2月份OPEC石油产量环比下降51万桶/日
9,2020-03-02 22:45:32,【数据】美国2月Markit制造业PMI终值50.7。,美国2月Markit制造业PMI终值50.7
10,2020-03-02 22:39:56,【行情】现货黄金15分钟内走高8美元，最高触及1601.62美元/盎司，日内涨幅再度扩大至1%。美股涨幅迅速收窄，道指涨升不足百点。美、布两油走低0.6美元，WTI原油现报45.64美元/桶，布伦特原油现报50.42美元/桶。,现货黄金15分钟内走高8美元
11,2020-03-02 22:30:11,【美股三大股指集体高开 京东涨超7%】美股开盘，三大股指集体高开，道指涨0.7%，纳指涨1.16%，标普500指数涨0.92%。京东涨超7%，此前预计第一季度营收至少涨10%。推特大涨逾8%。,美股三大股指集体高开 京东涨超7%
12,2020-03-02 22:25:43,【*ST信通：大幅上调业绩预期 预计2019年盈利17.69亿元到18.17亿元】*ST信通(600289)3月2日晚发布业绩预告更正公告，公司此前预计2019年度净利为2.80亿元到3.28亿元，同比扭亏；修正后，预计净利为17.69亿元到18.17亿元。此次业绩预告更正的主要原因是由于非经常性损益调整的影响，影响金额为20.32亿元。2月29日，哈尔滨中院裁定批准了亿阳集团的重整计划草案，对公司的非经常性损益产生重大影响。（证券时报）,*ST信通：大幅上调业绩预期 预计2019年盈利17.69亿元到18.17亿元
13,2020-03-02 22:24:29,"【Forty Seven盘前暴涨62% 吉利德拟出资49亿美元收购】Forty Seven盘前涨61.93%报93.92美元，此前吉利德科学拟出资49亿美元收购Forty Seven。Forty Seven,Inc.是一家临床阶段的免疫肿瘤学公司，致力于开发新型检验点疗法以激活巨噬细胞对抗癌症。（一财）",Forty Seven盘前暴涨62% 吉利德拟出资49亿美元收购
14,2020-03-02 22:22:50,【贵州面向全球发布2020年首批500个招商项目总引资规模达2909.7亿元】2日，贵州省投资促进局优选500个推介项目在网络上发布，面向全球招商。此次发布的项目涵盖了千亿级工业、农业特色产业、现代服务业等产业，总引资规模2909.7亿元。此次的项目发布是2020年的首次，其数量和规模超过了以往任何一次。（中新网）,贵州面向全球发布2020年首批500个招商项目总引资规模达2909.7亿元
15,2020-03-02 22:15:05,【券商重点推荐的板块大爆发！“金股池”已调仓换股 增加哪些品种？】A股今日迎来强势反弹，多家券商表示，3月A股市场仍积极可为，珍惜震荡带来的布局机会。经历全球市场的跌宕，3月券商最看好哪个方向？券商发布的金股报告梳理可以发现，“新老基建”“地产”等成为关键热词。多家券商“金股池”中调仓换股，加入了水泥、建材等周期类个股和5G方向的新基建。（上证报）,券商重点推荐的板块大爆发！“金股池”已调仓换股 增加哪些品种？
16,2020-03-02 22:09:36,【行情】美股股指期货持续走高，纳指期货涨幅近1%，道指期货涨0.83%，标普指数期货涨0.7%。,美股股指期货持续走高
17,2020-03-02 21:55:47,【小米发布新一代无线闪充技术 保持业界最快充电纪录】3月2日，小米手机官方正式发布了新一代的40W无线闪充技术。据小米集团副总裁常程介绍，该技术保持了业界最快充电的纪录。据悉，该技术40分钟即可完全充满4000mAh电池。同时，配备MI-FC闪充技术也可大幅降低充电时机身的热量。A股公司中，京泉华无线充电技术已供应部分境内外厂商，小米是公司重要客户。安洁科技已布局无线充电领域，与小米有合作。（中证资讯）,小米发布新一代无线闪充技术 保持业界最快充电纪录
18,2020-03-02 21:52:07,【全国有线电视网络整合启动 智慧广电战略将提速】国家广播电视总局2日在京召开电视电话会议，启动全国有线电视网络整合和广电5G建设一体化发展工作。根据方案，“全国一网”整合将由中国广播电视网络有限公司主导，联合各省级网络公司、战略投资者共同组建，形成按现代企业制度管理的“全国一网”股份公司。相关公司方面，湖北广电、华数传媒、歌华有线等主营地方广电业务。（上证资讯）,全国有线电视网络整合启动 智慧广电战略将提速
19,2020-03-02 21:46:49,【IDC云计算报告：阿里云全球前三 增速超亚马逊微软】据市场研究机构IDC数据，阿里云全球市场份额进一步上涨，紧随亚马逊、微软，增速为市场前五中最快。自2017年来，全球云计算市场形成3A格局（亚马逊AWS、微软Azure和阿里云），市场逐步向头部聚集，目前3A占据市场近七成份额。（全景网）,IDC云计算报告：阿里云全球前三 增速超亚马逊微软
20,2020-03-02 21:35:15,【江苏减免超540亿元社保费助力企业抗疫复产】记者从江苏省政府新闻办2日举行的发布会上获悉，为减轻疫情对企业的负面影响，帮助企业恢复生产，该省将阶段性减免企业社会保险费，预计可为企业减负543亿元。（新华网）,江苏减免超540亿元社保费助力企业抗疫复产
21,2020-03-02 21:28:17,【行情】现货白银抹去日内全部涨幅，最低触及16.656美元/盎司，此前一度涨超2%。,现货白银抹去日内全部涨幅
22,2020-03-02 21:25:56,【塔利班宣布终止部分停战协定 恢复在阿富汗的行动】据法新社和路透社报道，塔利班发言人2日宣布，终止部分停战协议，恢复在阿富汗的行动。（中国日报网）,塔利班宣布终止部分停战协定 恢复在阿富汗的行动
23,2020-03-02 21:19:09,【华为即将推出华为搜索 互联网营销公司迎新机遇】据报道，华为将推出“Huawei Search（华为搜索）”应用，或用此代替谷歌搜索。目前华为搜索已经在海外测试上线，预计很快将登陆华为应用商店AppGallery，支持华为及荣耀设备。华为还拥有自己的华为浏览器，具备完善的搜索功能。营销广告是搜索平台实现收益的重要方式，华为搜索一旦上线，将为相关的互联网营销公司提供新的机遇。相关公司有科达股份、智度股份等。（怀新资讯）,华为即将推出华为搜索 互联网营销公司迎新机遇
24,2020-03-02 21:14:37,【监管层规范科技基金跟风乱报：考虑单列审批通道 不是限发行】近日，监管层暂缓受理科技类基金的消息在坊间流传，据记者了解，基金公司在申报科技相关主题产品时，监管层面有在口头沟通中要求机构规范产品材料，不要跟风乱报相关产品，并有意将这类产品单列审批。（澎湃新闻）,监管层规范科技基金跟风乱报：考虑单列审批通道 不是限发行
25,2020-03-02 21:08:54,【南京聚隆：三股东拟减持合计不超过1.17%公司股份】南京聚隆(300644)公告，公司股东南京奶业、蔡静、舜天经协分别计划减持不超过0.45%、0.45%、0.27%公司股份，合计1.17%。（全景网）,南京聚隆：三股东拟减持合计不超过1.17%公司股份
26,2020-03-02 21:00:56,【*ST秋林：存在暂停上市风险 明日起连续停牌】*ST秋林(600891)3月2日晚披露年报，2019年，公司营收为3.35亿元，同比下降92.91%；净利亏损5.3亿元，上年同期亏损41.31亿元。*ST秋林同时公告，因公司2018年、2019年连续两年净资产为负值，2018年、2019年连续两年财务报告被会计师事务所出具了无法表示意见的审计报告，公司股票将于3月3日起连续停牌，公司股票存在暂停上市的风险。（证券时报）,*ST秋林：存在暂停上市风险 明日起连续停牌
27,2020-03-02 20:57:24,【赤峰黄金：拟定增募资不超18亿元】赤峰黄金(600988)3月2日晚披露定增预案，发行对象为王建华、吕晓兆等9名董监高人员及下属子公司核心管理人员，王晋定、前海开源、工银瑞信、青岛天诚、逗号投资、巨能资本、招金矿业，共16名特定对象。发行价格为6.19元/股，发行数量不超2.91亿股，募集资金总额不超18亿元，扣除发行费用后将用于补充流动资金及偿还金融机构借款。（证券时报）,赤峰黄金：拟定增募资不超18亿元
28,2020-03-02 20:54:13,【安信证券陈果：新基建旧基建都会加码投 都有理由看涨】安信证券陈果表示：“站在稳一个季度GDP数据角度，我认为都会加码投，都有理由涨。但我们率先重点推介的新基建，不只是稳一个季度GDP数据，是要投很久的，第四次工业革命时代背景下，新型基础设施投资首当其冲。”（证券时报）,安信证券陈果：新基建旧基建都会加码投 都有理由看涨
29,2020-03-02 20:53:50,【国家相关部门正加紧研究讨论新能源车产业扶持政策】结合疫情情况和有关批示精神，国家相关部门正在加紧研究讨论新能源汽车产业相关扶持政策。今年1月，新能源汽车产销分别完成4万辆和4.4万辆，产量同比下降55.4%，销量同比下降54.4%。根据中国汽车工业协会的分析，此次新冠肺炎疫情将对汽车行业一季度的运行情况影响巨大，行业产销量将会出现较大幅度的下降。同时，全年汽车市场发展形势仍不容乐观。（证券时报）,国家相关部门正加紧研究讨论新能源车产业扶持政策
30,2020-03-02 20:51:15,【国农科技：目前公司与华为公司不存在任何形式的商业合作】11天9板国农科技发布股票交易异常波动公告称，公司下属子公司爱加密对华为方舟编译器编译打包生成的应用提供安全服务，该项服务旨在实现前述应用与爱加密安防系统之间的兼容，保障用户信息安全，属于爱加密与华为双方的技术协同，公司未向华为收取任何费用，双方不涉及商业经济往来，目前公司与华为公司不存在任何形式的商业合作。（一财）,国农科技：目前公司与华为公司不存在任何形式的商业合作
31,2020-03-02 20:50:33,【海源复材：江西嘉维拟受让22%股份 取得公司控制权】海源复材(002529)3月2日晚间公告，公司控股股东海诚投资、股东李明阳及海源实业于2月23日与江西嘉维企业管理有限公司（简称江西嘉维）签署股份转让框架协议，江西嘉维拟受让上述股东或其指定关联方所持有的公司22%股份，成为公司控股股东，取得公司控制权。本次交易拟确定的标的股份每股转让价格为9.62元，总价5.5亿元。公司同时公告，终止此前与黑石投资的控股权转让交易。（证券时报）,海源复材：江西嘉维拟受让22%股份 取得公司控制权
32,2020-03-02 20:42:26,【500亿元新台币石化项目落户福建】台湾企业国乔石油化学股份有限公司计划在福建泉州泉港石化工业园投资500亿元新台币，新建丙烷脱氢及聚丙烯项目。2日，国乔泉港石化项目签约仪式以视频三方连线方式，同时在福州、泉州和台湾高雄举行。据泉州市委书记康涛介绍，这一项目将年产100万吨丙烷脱氢（PDH）及90万吨聚丙烯（PP），计划占地800亩。项目分二期，一期投资300亿元新台币，将于今年底开工建设，2023年建成投产，年产值100亿元人民币。（新华社）,500亿元新台币石化项目落户福建
33,2020-03-02 20:33:15,【美股抗疫概念股盘前上涨】美股抗疫概念股盘前上涨，Alpha Pro Tech(APT.N)涨20%，Moderna (MRNA.O)涨2.39%，诺瓦瓦克斯(NVAX.O)涨约6%。,美股抗疫概念股盘前上涨
34,2020-03-02 20:31:41,【行情】现货黄金跌破1600美元/盎司，日内涨幅缩窄至0.91%。,现货黄金跌破1600美元/盎司
35,2020-03-02 20:30:14,【习近平：利用人工智能、大数据等新技术开展流行病学和溯源调查】习近平2日在北京考察新冠肺炎防控科研攻关工作。习近平强调，要统筹病毒溯源及其传播途径研究，利用病毒蛋白和不同受体的结合特征，评估可疑动物作为中间宿主的可能性，利用人工智能、大数据等新技术开展流行病学和溯源调查，搞清楚病源从哪里来、向哪里去，提高精准度和筛查效率。（证券时报）,习近平：利用人工智能、大数据等新技术开展流行病学和溯源调查
36,2020-03-02 20:24:44,【“全国一网”来了！涉及一大批上市公司】3月2日，国家广播电视总局在北京召开电视电话会议，启动全国有线电视网络整合和广电5G建设一体化发展工作。根据方案，“全国一网”整合将由中国广播电视网络有限公司主导，联合各省级网络公司、战略投资者共同组建，形成按现代企业制度管理的“全国一网”股份公司。值得一提的是，这份方案不仅牵涉到各省广电系公司，还涉及11家广电系上市公司。目前，已上市的广电系上市公司包括：东方明珠、电广传媒、贵广网络、华数传媒、湖北广电、广电网络、歌华有线、江苏有线、广西广电、吉视传媒、天威视讯。（一财）,“全国一网”来了！涉及一大批上市公司
37,2020-03-02 20:24:31,【习近平：争取早日推动疫苗的临床试验和上市使用】习近平在北京考察新冠肺炎防控科研攻关工作，他指出，疫苗作为用于健康人的特殊产品，对疫情防控至关重要，对安全性的要求也是第一位的。要加快推进已有的多种技术路线疫苗研发，同时密切跟踪国外研发进展，加强合作，争取早日推动疫苗的临床试验和上市使用。（证券时报）,习近平：争取早日推动疫苗的临床试验和上市使用
38,2020-03-02 20:21:50,【韶能股份：大股东变更为华利通 属于同一实控关系下的权益变动】韶能股份(000601)3月2日晚间公告，前海人寿将其持有的公司2.15亿股A股股份转让给华利通。钜盛华直接持有前海人寿51%股权，同时直接持有华利通100%股权，钜盛华的控股股东为深圳市宝能投资集团，实控人为姚振华。前海人寿、华利通存在同一实际控制关系。本次权益变动属于同一实际控制关系下的权益变动，完成后，公司第一大股东由前海人寿变更为华利通。（证券时报）,韶能股份：大股东变更为华利通 属于同一实控关系下的权益变动
39,2020-03-02 20:19:12,【日本央行将为市场提供充足流动性】日本央行行长黑田东彦2日发表讲话说，央行将通过适当的市场操作和资产收购，向市场提供充足流动性，确保金融市场稳定。黑田表示，由于新冠肺炎疫情呈扩散之势，经济前景不确定性增强，最近日本国内外金融及资本市场持续波动。央行将密切关注市场动向，通过适当的市场操作和资产收购，确保资金供给充足和金融市场稳定。（新华社）,日本央行将为市场提供充足流动性
40,2020-03-02 20:16:01,【行情】特斯拉盘前转跌，现跌0.45%，此前一度涨8%。,特斯拉盘前转跌
41,2020-03-02 20:14:14,【博济医药：拟建设深圳福田生物医药研发公共服务平台项目】博济医药(300404)3月2日晚间公告，近日，公司与深圳市福田区科技创新局共同签署了《合作协议》，公司拟出资8000万元在福田区建设博济（福田）生物医药研发公共服务平台，并新注册成立子公司负责建设运营。（证券时报）,博济医药：拟建设深圳福田生物医药研发公共服务平台项目
42,2020-03-02 20:08:48,【国际油价冲高回落】美油、布油涨幅均收窄至不足1%，稍早前均一度大涨逾4%。,国际油价冲高回落
43,2020-03-02 20:07:52,【证监会发布关于信息披露媒体有关规则过渡衔接的安排】中国证券监督管理委员会正在研究制定有关信息披露媒体条件的规则。在有关规则发布实施前，《中华人民共和国证券法》所称“符合国务院证券监督管理机构规定条件的媒体”，暂按此前由中国证券监督管理委员会依据修订前《中华人民共和国证券法》第七十条规定指定的媒体执行。（证监会）,证监会发布关于信息披露媒体有关规则过渡衔接的安排
44,2020-03-02 19:59:25,【工商联汽车经销商商会建议延缓实施国六标准 推稳定消费措施】全国工商联汽车经销商商会已向国家商务部市场体系建设司递交包括延缓实施国六排放标准、加快经销商返利、降低二手车交易税率在内的5条政策建议。（澎湃）,工商联汽车经销商商会建议延缓实施国六标准 推稳定消费措施
45,2020-03-02 19:56:48,【欧洲疾病预防控制中心将新型冠状病毒风险级别由“中等”提升至“高”】当地时间3月2日，欧盟委员会主席冯德莱恩在新闻发布会上表示，欧洲疾病预防控制中心（ECDC）已将新型冠状病毒风险级别由“中等”提升至“高”。根据这一对疫情的最新评估，欧委会也决定成立专门的新型冠状病毒应对小组，帮助欧盟各成员国，及受疫情影响的各相关领域采取协调一致的应对措施。欧盟现有18个成员国累计确诊2100例新冠肺炎病例，死亡人数共38人。（央视）,欧洲疾病预防控制中心将新型冠状病毒风险级别由“中等”提升至“高”
46,2020-03-02 19:56:27,【东山精密：拟分拆所属子公司艾福电子至创业板上市】东山精密晚间公告，公司拟将其控股子公司艾福电子分拆至深交所创业板上市。本次分拆完成后，东山精密股权结构不会发生变化，且仍将维持对艾福电子的控制权。（一财）,东山精密：拟分拆所属子公司艾福电子至创业板上市
47,2020-03-02 19:49:17,【ST康美正加快建设日产100万片的医用口罩生产线】据悉，ST康美正在加快建设医用口罩生产线，并获得生产资格证。口罩机设备、关键原材料熔喷布等对接到位，正在进行设备安装、调试，预计3月中旬全面生产，可日产口罩100万片、年产超3亿片，帮助缓解疫情防控关键期的口罩紧缺状态。ST康美相关负责人介绍，口罩生产线项目由子公司广东康美物流公司负责，在现有厂房基础上进行建设，短期内即可实现规模化生产，后续将视疫情防控需求调整生产情况，确保疫情防控物资的需求。（证券时报）,ST康美正加快建设日产100万片的医用口罩生产线
48,2020-03-02 19:47:08,【习近平：协同推进新冠肺炎防控科研攻关 为打赢疫情防控阻击战提供科技支撑】中共中央总书记、国家主席、中央军委主席习近平2日在北京考察新冠肺炎防控科研攻关工作，代表党中央向奋斗在疫情防控科研攻关一线的广大科技工作者表示衷心的感谢和诚挚的问候。（央视）,习近平：协同推进新冠肺炎防控科研攻关 为打赢疫情防控阻击战提供科技支撑
49,2020-03-02 19:45:34,【欧洲主要股指加速下跌】欧洲斯托克600指数跌超1.3%，欧洲斯托克50指数跌1.57%，意大利富时MIB指数跌超3.5%，法国CAC40指数跌1.4%，德国DAX指数跌1.8%，欧洲多国股指此前开盘均大幅上涨。,欧洲主要股指加速下跌
50,2020-03-02 19:38:07,【中青宝：拟定增募资不超6.8亿元 用于宝腾互联乐山高新区数据中心项目】中青宝(300052)3月2日晚间公告，公司拟向不超过35名特定投资者非公开发行不超过7910.15万股，发行价格不低于定价基准日前20个交易日公司股票均价的80%。募集资金总额不超过6.8亿元，扣除发行费用后将全部用于宝腾互联乐山高新区数据中心项目。（证券时报）,中青宝：拟定增募资不超6.8亿元 用于宝腾互联乐山高新区数据中心项目
51,2020-03-02 19:34:39,【神雾环保业绩快报：2019年亏损15.97亿元】神雾环保(300156)3月2日晚间披露业绩快报，公司2019年实现营业收入5063.73万元，同比下降1.20%；净利润为亏损15.97亿元，上年同期亏损14.94亿元。业绩下降的主要原因：受2018年以来公司资金紧张及项目业主方融资进度未达预期的影响，公司在建重点工程项目暂未复工，对本报告期收入没有贡献；公司预提了大额预计负债；公司2019年度就预付账款、存货、应收账款等资产计提资产减值较多。（证券时报）,神雾环保业绩快报：2019年亏损15.97亿元
52,2020-03-02 19:30:51,【牛！A股暴涨 200多只股涨停！复盘板块轮动规律 目前追涨不如潜伏？】虽然海外疫情持续，上周五欧美股市大跌，不过，今天A股顶住了这些压力。消息面上，在疫情冲击和经济下行压力下，各省份最近密集推出庞大投资计划。前几天，看到的是超11万亿的投资计划，不过这一数字已增至25万亿。,牛！A股暴涨 200多只股涨停！复盘板块轮动规律 目前追涨不如潜伏？
53,2020-03-02 19:28:48,【央行：2月对三家政策性银行净发放抵押补充贷款2亿元】央行公告称，2020年2月，人民银行对国家开发银行、中国进出口银行、中国农业发展银行净发放抵押补充贷款2亿元，期末抵押补充贷款余额为35576亿元。（一财）,央行：2月对三家政策性银行净发放抵押补充贷款2亿元
54,2020-03-02 19:28:01,【5G获政策力挺 千亿龙头罕见暴涨 最全5G产业链名单曝光 机构重仓这些股】5G概念股全线爆发，龙头中兴通讯股价距离历史高点近在咫尺。三月份首个交易日，A股迎来开门红，沪指大涨3.15%。科技题材卷土重来，其中5G概念股出现涨停潮。5G通信龙头中兴通讯今日一度涨停，尾盘收涨9.2%，距离再创历史高点近在咫尺，其A股市值再次回到2100亿元以上。盘后数据显示，中兴通讯成交额再次罕见突破百亿元，达到121.3亿元。,5G获政策力挺 千亿龙头罕见暴涨 最全5G产业链名单曝光 机构重仓这些股
55,2020-03-02 19:26:31,【三盛教育：股东王文清拟减持不超6%股份】三盛教育(300282)3月2日晚间公告，持股6.361%的股东王文清计划十五个交易日后的六个月内以集中竞价或大宗交易方式减持不超过2262.59万股（占公司总股本的6%）。（证券时报）,三盛教育：股东王文清拟减持不超6%股份
56,2020-03-02 19:25:54,【央行2月对金融机构开展常备借贷便利操作共360亿元】央行2月对金融机构开展常备借贷便利操作共360亿元，中期借贷便利操作共2000亿元。（证券时报）,央行2月对金融机构开展常备借贷便利操作共360亿元
57,2020-03-02 19:24:05,【历史性底部巨量大涨 最熊板块大逆袭 多家券商看好龙头基本面反转】园林工程指数近年来波动巨大，一度成长性良好而牛股成群。但成也萧何败也萧何，因PPP政策变化，这个板块近年来持续走熊，该指数是上证指数5178点以来表现最差的板块之一，累计下跌近70%。园林工程指数处于历史性底部，行业内多数个股也同样处于历史形底部。有分析人士表示，随着个股底部巨量暴涨，加上政策变化，行业有可能走出趋势性行情。,历史性底部巨量大涨 最熊板块大逆袭 多家券商看好龙头基本面反转
58,2020-03-02 19:17:21,【曲江文旅：公司管辖的多家酒店3月1日起有序恢复营业】曲江文旅(600706)3月2日晚公告，公司运营管理的大唐芙蓉园景区、西安城墙景区、楼观道文化展示区等自2月29日起有序恢复对外开放。此外，公司所管辖的芳林苑酒店、曲江银座酒店、楼观印象酒店等自3月1日起有序恢复营业。（证券时报）,曲江文旅：公司管辖的多家酒店3月1日起有序恢复营业
59,2020-03-02 19:12:26,【网易卖掉网络小贷 连连数字接盘】天眼查数据显示，近日，网易小贷的运营主体——上海网易小额贷款有限公司发生工商信息变更，原股东网易（杭州）网络有限公司、广州博冠信息科技有限公司、杭州朗和科技有限公司均退出，新增股东连连数字科技有限公司、连连银加信息技术有限公司、浙江连连信息技术有限公司。上海网易小额贷款有限公司成立于2015年7月，注册资本3亿人民币，公司经营范围包括发放贷款及相关咨询活动。（证券时报）,网易卖掉网络小贷 连连数字接盘
60,2020-03-02 19:11:30,【东方精工业绩快报：2019年净利16.83亿元 同比扭亏】东方精工(002611)3月2日晚间披露业绩快报，公司2019年实现营业总收入99.95亿元，同比增长50.95%；净利润16.83亿元，上年同期亏损38.76亿元。基本每股收益0.92元。2019年度“高端智能装备”业务板块贡献的经营性利润预计为2亿元-3亿元；业绩补偿实施对公司2019年度业绩的影响金额约为12.5亿元。（证券时报）,东方精工业绩快报：2019年净利16.83亿元 同比扭亏
61,2020-03-02 19:10:32,【浙江出台社保减免政策减轻企业负担】记者从2日召开的浙江省政府新闻发布会上获悉，为帮助企业解决员工返岗难、用工难等现实问题，浙江省人社厅等相关部门采取了一系列举措，实施免征、减征、缓缴三类社保减免政策，预计可为企业减轻社保负担约469亿元。（新华社）,浙江出台社保减免政策减轻企业负担
62,2020-03-02 18:57:30,【美国三大股指期货冲高回落】美国三大股指期货冲高回落，截至目前，道指期货涨0.7%，盘中一度涨超2.4%；标普500指数期货涨0.43%，盘中一度涨超2.1%；纳指期货涨0.75%，盘中一度涨超2.3%。,美国三大股指期货冲高回落
63,2020-03-02 18:56:49,【华润双鹤：枸橼酸咖啡因注射液获药品注册批件】华润双鹤(600062)3月2日晚公告，公司全资子公司双鹤利民收到国家药监局颁发的枸橼酸咖啡因注射液《药品注册批件》，批准该药品生产。该药品用于治疗早产新生儿原发性呼吸暂停，双鹤利民为该药品国内首家通过一致性评价的企业，将有利于该药品未来的市场销售和市场竞争，对公司的经营业绩产生积极影响。（证券时报）,华润双鹤：枸橼酸咖啡因注射液获药品注册批件
