,title,content,pub_time,src
0,不止于合资设厂，现代集团或将与韩系电池三巨头组建大联盟,"在汽车行业集体转向“新四化”的关键节点，组建以现代汽车集团为首、韩国三大电池企业联动的车载电池联盟将有望成为现实。
6月22日，现代汽车集团董事长郑义宣(Chung Eui-Sun)和LG集团董事长具光谟(Koo Kwang-mo)在LG化学位于忠清北道清州的奥昌(Ochang)工厂进行了会面，就未来车载电池的发展交换了意见。
在当下，LG化学在电池行业面临着中国宁德时代（300750）CATL以及日本松下Panasonic的激烈竞争，韩国业内分析人士认为，两家公司最高领导层的高调会晤，或将为建立电动汽车电池联盟铺平道路。
现代汽车集团一直与LG化学有非常紧密的合作，该集团此前选择了LG化学作为其电动车专用平台E-GMP的电池供应商，将于2022年开始批量生产电气化车型。
如果现代汽车集团能与LG化学联合，告别单打独斗的研发时代，两家公司将在全球电动汽车市场拥有更大的影响力和主导权。
值得一提的是，在会见LG集团掌门人之前，郑义宣等现代集团最高领导层已经和三星集团副董事长兼法定继承人李在镕(Lee Jae-yong)进行了深度交流。而与SK集团董事长崔泰源(Chey Tae-won)会晤的计划，也已经在“新王”郑义宣最近的行程之列。
韩国业界普遍认为，在汽车行业集体转向“新四化”的关键节点，组建以现代汽车集团为首、韩国三大电池企业联动的车载电池联盟将有望成为现实。目前，现代汽车集团正接受SK创新和LG化学的电动汽车电池。
也是在本周，一位知情人士告诉路透社记者，现代汽车集团和LG化学正考虑在印度尼西亚成立一家车载电池的制造合资企业。因为相关讨论是暂时的，所以现阶段尚未能最终确定相关投资规模和电池产能。
但横向看，LG化学近几年并不仅仅与韩国阵营的现代系车企关系紧密，该公司还与通用汽车和吉利汽车组建了合资企业，与此同时，LG化学还为特斯拉等知名汽车制造商提供车载电池。
根据路透社驻韩国记者的消息，现代汽车集团与LG化学的最高领导人确实在本周深入讨论了电动车电池方面的合作事宜，包括进一步探讨了关乎未来的最新电池技术。但是，双方并没有就潜在的合资企业做出任何决定，包括在印尼建立电池合资公司。
韩国分析师Lee Jae-il认为，印尼政府近几年一直致力于推动电动汽车产业的发展，但就实际操作和国情而言，该国尚未准备好充电基础设施或消费购买力的准备。即使该国欢迎现代汽车与LG化学在当地合资设厂，这极有可能是一个中长期的产业规划。
印度尼西亚海事和投资事务协调部发言人Jodi Mahardi则透露，他已听到现代汽车和LG化学之间在当地设厂的讨论，并补充称两家公司已与印尼政府会面，寻求潜在的合作关系，但未透露进一步的讨论细节。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:44:35,同花顺
1,湖北省残联牵手德资企业共建国家假肢矫形器技术区域中心,"(image_address=""//comment.10jqka.com.cn/sourcepic/12/0MK7qs34.png"")武汉6月23日电(白丽莎、黎昌政)6月23日，湖北省残疾人辅具中心与奥托博克(中国)工业有限公司武汉分公司签约，共建国家假肢矫形器技术区域中心。
新建成的国家假肢矫形器技术区域中心将在假肢矫形技术等专业领域进行培训和人才培养，同时开展辅具适配研发、辅具行业技术研讨、残疾人体育技术开发、辅助器具的清消回收再利用等工作，推动华中地区辅具技术不断发展。
奥托博克公司总部位于德国，为全球130多个国家和地区提供假肢、矫形器、轮椅、医疗保健及康复护理等系列产品。此次公司将投入近2000万元进行整体项目建设。
湖北省残联党组书记、理事长陶慧芬说，辅具中心掌握政策资源、残疾人辅具需求，奥托博克公司掌握技术及产品市场，双方优势互补，更好为残疾人提供康复辅具服务。
同日，湖北省残疾人康复中心与省中西医结合医院签订协议，合作共建湖北省残联康复医院，这将是湖北首家省级残疾人康复专科医院。
新建成的康复医院将打造成一所集医疗、教学、科研为一体的公立三级专科医院。据湖北省残联有关负责人介绍，康复医院将承担全省残疾人和功能障碍者的康复教育、康复医疗、康复工程以及康复人才培养、康复教学科研等方面任务，为将省残疾人康复中心建设成为全省康复服务示范中心提供技术支持。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:15:35,同花顺
2,泰安市与华融资产山东省分公司签订战略合作协议,"6月23日上午，泰安市人民政府与中国华融资产管理股份有限公司山东省分公司举行战略合作签约仪式。泰安市委副书记、市长张涛，市委常委、常务副市长宋洪银，华融资产管理公司山东省分公司党委副书记、负责人郜明，党委副书记、副总经理徐翀旻，党委委员、副总经理王丙亮等出席签约仪式。
(image_address=""//comment.10jqka.com.cn/sourcepic/12/wrPNextagAtsaytsay.png"")6月23日讯6月23日上午，泰安市人民政府与中国华融资产管理股份有限公司山东省分公司举行战略合作签约仪式。泰安市委副书记、市长张涛，市委常委、常务副市长宋洪银，华融资产管理公司山东省分公司党委副书记、负责人郜明，党委副书记、副总经理徐翀旻，党委委员、副总经理王丙亮等出席签约仪式。
泰安市委副书记、市长张涛，华融资产管理山东省分公司党委副书记、负责人郜明分别致辞；泰安市委常委、常务副市长宋洪银与华融资产管理山东省分公司党委副书记、副总经理徐翀旻签订《泰安市人民政府与中国华融资产管理股份有限公司山东省分公司战略合作协议》。
张涛在致辞中指出，泰安市委、市政府始终把金融业作为支撑实体经济发展的关键要素和重点产业精心培育，将现代金融产业列入“10+1”产业发展规划重点扶持，全市金融体制改革逐步深化，金融工作水平不断提高，金融生态环境持续优化。今年5月末，驻泰银行贷款比年初增长10.03%，增幅居全省第5位；全市不良率长期低于全省平均水平。多年来，华融资产管理山东省分公司与我市一直保持着密切的合作关系，助力地方政府积极化解金融风险、盘活低效资产，为泰安经济社会稳定发展给予了强有力支持。泰安市委、市政府将以这次战略合作为新起点，以最大的诚意、最好的环境和最优的服务，为华融资产管理山东省分公司在泰安发展创造更有利的条件、提供更优质的保障，努力实现双方优势互补、互惠共赢，谱写共谋发展、共创未来的新篇章！
郜明在致辞中说到，自去年7月，中国华融与山东省政府签订战略合作协议以来，泰安市是首个签订战略合作协议的地级市。通过双方的战略合作，华融资产管理山东省分公司将以泰安市作为重点支持区域，大力开展不良资产经营管理业务，通过债务重组、资产整合、投资管理等综合金融服务手段，积极引进战略投资者和产业投资人，推动泰安混合所有制改革、国企主辅剥离，重点行业整合、产业换代升级、老旧城区改造、上市公司纾困，不遗余力服务泰安发展。
签约仪式结束后，华融资产管理山东省分公司与市地方金融监管局，赴东平县实地对接洽谈有关项目具体合作事宜。(本网记者)
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:12:42,同花顺
3,给想象力插上翅膀 为创新者提供土壤,"(image_address=""http://e.thsi.cn/img/efcbf365611402fb"")
重庆国博中心董事长宋薛利主持大会第一场直播
(image_address=""http://e.thsi.cn/img/2eab146488b7138b"")
嘉宾孙钢做主题分享
(image_address=""http://e.thsi.cn/img/63583e6280b1b214"")
嘉宾胡臣杰做主题分享
嘉宾黄炳文做主题分享
(image_address=""http://e.thsi.cn/img/3c9b28e72661e98d"")
嘉宾王春雷做主题分享
(image_address=""http://e.thsi.cn/img/f97dd2f913d4f598"")
嘉宾张钢做主题分享
(image_address=""http://e.thsi.cn/img/17834f0dee689d84"")
嘉宾连祐升做主题分享
没有人能够想到，马斯克能够把“用商业火箭将人类送上月球”这样天马行空的想法变为现实，所以与马斯克惺惺相惜的马云会感同身受的叹言，“想象力和创造力比什么都重要。”
同样的，当重庆国博中心的小伙伴提出在疫情之下用虚拟直播的形式打造一场线上会展创新者大会的想法时，也不乏质疑和忧虑之声，但他们庆幸的是自己身处悦来国际会展城这样有强大创新基因和土壤的环境中，就像至今还感念集团和公司领导充分信任和大力支持的“线上创新者大会”策划和执行者所言，“我们之所以愿意扎根在悦来国博，就是因为我们很多其它地方实现不了的想法和创意，总能在这里绽放开花。”
创新
都是从天马行空的想象开始
作为中国会展创新者大会这个在中国会展圈越来越有影响力的IP策划团队，他们坦言不管是最初创造IP还是这次线上创新，都是来自于一个个看似天马行空的想法，“当初悦来投资集团党委书记、董事长王菊梦提出重庆国博中心要努力成为中国会展领军者，就需要打造有影响力的IP，于是我们团队经过思想碰撞，战战兢兢的提出了能不能做一个基于‘中国会展’层面的顶级论坛，没想到菊梦董事长一下子就同意了，说只要我们能想到的，她就竭尽全力的支持。”这样，一个辐射整个中国会展圈的IP就诞生了。
经过两年两届线下大会，团队的小伙伴都在头疼如何突破传统形式的时候，疫情发生了，所有线下活动暂停。“不得不承认，疫情反而成就了我们去大胆想象，去创新形式，突破自我，而且普通的会议线上直播很简单，但如何能够做到差异化，不简单复制，保证品质，那就是我们必须直面的‘创新’。”项目负责人这样表示。
在团队沟通中，他们认为要突破会议直播认知，用电视节目制作的规格和方式来做一场线上大会，让大会从表现形式、舞台氛围、画面质感、镜头切换，都以最完美的方式来呈现。同时他们在思考大会不只是观点交流的平台，更是创意表达的承载。小伙伴们脑洞大开，在一次讨论会上提出了一个想法：能不能将大会与重庆老火锅元素融合，来一场云吃火锅式的线上大会？……就这样，一个个新奇的想法就掀开了第三届线创新者大会的帷幕。
基因
智慧悦来保障想象力变现
重庆国博的小伙伴们坦承，能够将他们一个个新奇的想法变为现实的最重要原因就是悦来国际会展城的智慧化基因。
悦来国际会展城，作为两江新区对外开放的核心平台和智慧创新引领区，从建设最开始就立足于“智慧化”。尤其是近年来借着重庆大力发展数字经济产业，位于两江新区核心腹地的悦来国际会展城已经成为了“智慧之城”的样板。“正是有智慧基因和技术保障，第三届中国会展创新者大会的虚拟直播表达才能变为现实，”重庆国博中心的市场部团队说。
据介绍，在关于虚拟直播和云吃火锅这些创意陆续蹦出后，最劳累的就是做技术的小伙伴们，他们与相关供应商经过多次技术分析和实际演示后，给出了能够支撑和实现的回复。重庆国际博览中心有限公司董事长宋薛利也强调，这次线上虚拟直播能够成功，与重庆国博中心多年坚持的智慧化方向和技术沉淀密不可分。
土壤
创新氛围和环境吸引精英
21世纪，人才第一，而吸聚精英的关键又是企业文化和土壤。悦来投资集团党委书记、董事长王菊梦一直把自己视为比尔盖茨说的那种“团队啦啦队长”，“我一直认为最好的企业文化就是能够成就每个人的价值，要激励团队的小伙伴大胆去创新，放手去尝试，成功了为他们喝彩，鼓励他们不要放弃。”
有过国内知名4A公司和媒体阅历的庞曼丽一直坚信，重庆国博就是能够成就她梦想的地方，“我喜欢呆在这里，这里有成就我们想象力和创造力的舞台和平台。”研究生毕业于英国诺森比亚大学的何思奇是这次线上创新者大会的主要执行者，刚到国博工作三个月就遇到这样的挑战，90后的她笑称很刺激。辞别了上海高薪工作的她现在非常安心的待在重庆国博，“这里的环境让我充满创新的激情和事业的成就感。”就连还在毕业实习的小李，也坚定了自己毕业后要加入这个团队的决心，“这里的氛围，这里的环境，我都非常喜欢，这里就是我梦想的工作舞台。”
升级
流量变现模式已在设计当中
三天时间的直播，吸引到905.8万人，这样的数字包括重庆国际博览中心有限公司董事长宋薛利本人也坦言事前没有想到过，“策划和样板做好给我看了后，我认为形式和创意非常不错，但我没有想到能够在圈内引起那么大的反响，吸引那么多的流量。”
据介绍，不少城市会展中心的营销和市场团队连续三天都是全员全程观看直播，中国畜牧业协会展览部主任杨平就认为今年的中国会展创新者大会模式新颖，科技感强，观看效果非常好，有相当强的代入感，让人眼前一亮，给了他们团队很好的启发。中国制药装备行业协会展览部主任王高乐称他观看了全程直播，还参与了为分享嘉宾“加菜”打赏的互动，“这是和现场完全不同的体验”。长城会合伙人周景龙更是为重庆国博的团队点赞，认为在特殊时期非常需要这样具备创新意识勇于实践的团队。
同行的肯定和市场的关注对于重庆国博中心就是最好的激励，宋薛利表示，他们的团队只给了自己一夜的满足和骄傲时间，“创新是无止境的，我已经要求他们开始谈论明年创新者大会升级的方案，重点是研究结合当前的直播带货趋势，如何利用我们现有的精准化流量实现变现，从而创造出社会价值之外的经济价值。”
文燕
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:10:51,同花顺
4,“智慧之城”引力有多大？ 两江新区聚合“人才强磁场”,"(image_address=""http://e.thsi.cn/img/f89632db425be7e0"")
锐意进取、强势崛起的智慧之城
重庆商报-上游新闻记者严薇
在悦来，路灯可根据天气情况自行开关，“光影随行”，节约能源；垃圾桶永远不会满溢……这一切的背后，除了大数据支撑，关键还在于智慧“大脑”的工程师们。
6月5日，两江新区在两江协同创新区面向全球举办了首场“云引才”活动，在线直播吸引551.7万人关注，活动结束半小时收到简历近3万份。6月18日，阿里云创新中心(重庆)入渝一年之际，阿里云AIoT(人工智能物联网)西南地区首个产业人才实训基地正式启动，并同步发布CloudX云智能学院2020产教融合“青云计划”“数智未来”计划等多个针对“云、大、物、智、移”产业人才的培训计划。
两江新区，这片孕育生机、创造奇迹的美丽土地，这座锐意进取、强势崛起的智慧之城，正受到前所未有的关注，各类产业迈向高端，聚成“人才强磁场”。
引才火爆高端人才纷至沓来
6月5日，两江新区的首场“云引才”就交出了一份靓眼的成绩单，让很多专业的人才招聘机构都啧啧称赞。在收到的近3万份简历中，本科以上学历超90%，其中硕士学历超20%，博士学历人才近200人；在工作经验方面，3年以上工作经验人才超70%，10年以上工作经验的达30%。
与此同时，从投递简历来看，不少国内一线城市英才的目光已经开始锁定重庆、锁定两江新区。来自北京的人才数量仅次于重庆，投递简历近4000份。“两江新区目前正大力开展以大数据智能化为引领的创新驱动发展战略行动计划，逐渐成为创新开放的热土和企业、人才聚集的福地。”两江新区科创局局长李洁说。
产业聚集智汇两江激发人才热情
以上述“云引才”为例，其中东方红卫星移动通信公司接收简历投递数最高，达5000余份；接收简历最多的岗位为汽车设计工程师，单岗位简历投递数达800余份。机械制造、互联网、人工智能、软件行业等智能制造、智能产业是收到简历较多的行业。
除了较高的薪酬回报外，更重要的是看好重庆、看好两江新区的未来发展。例如，东方红公司主要负责建设与运营全球低轨卫星移动通信与空间互联网系统，提供各种终端产品与服务，发展前景良好。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:10:49,同花顺
5,两部门部署能源安全保障工作多措并举守牢底线,"原标题：两部门部署能源安全保障工作多措并举守牢底线
本报记者赵碧报道
保粮食能源安全是“六保”的重要内容之一。今年以来，在新冠肺炎疫情冲击下，把能源安全牢牢抓在自己手中，比以往任何时候都更加紧迫。对此，国家发展改革委、国家能源局近日联合印发《关于做好2020年能源安全保障工作的指导意见》(下称《意见》)，明确了做好2020年能源安全保障工作的重点任务。
《意见》从能源生产供应能力、能源通道建设、能源储备能力、能源需求管理以及保障措施等方面，给出煤、电、油气等领域安全保障的指导意见，旨在推动能源高质量发展，不断提高能源安全保障能力。
“保障国家能源安全在任何时候都非常重要。”在接受《中国产经新闻》记者采访时，厦门大学能源政策研究院院长林伯强说，近年来，能源安全被提高到国家安全战略的高度，保障能源安全就是保障国家安全，此次《意见》是国家安全观的体现和延续。
今年的《政府工作报告》提出，保障能源安全。推动煤炭清洁高效利用，发展可再生能源，完善石油、天然气、电力产供销体系，提升能源储备能力。林伯强指出，今年以来，除了疫情因素，地缘政治不稳定对现有的能源供应格局产生影响，也给中国能源安全带来了新的挑战。《意见》此时发布，是国家提前布局，避免对中国社会安定和经济发展产生严重影响。
在提高能源生产供应能力方面，《意见》提出，不断优化煤炭产能结构。分类处置30万吨/年以下煤矿、与环境敏感区重叠煤矿和长期停产停建的“僵尸企业”，加快退出达不到安全环保等要求的落后产能。2020年再退出一批煤炭落后产能，煤矿数量控制在5000处以内，大型煤炭基地产量占全国煤炭产量的96%以上。
同时，持续构建多元化电力生产格局。稳妥推进煤电建设，发布实施煤电规划建设风险预警，严控煤电新增产能规模，按需合理安排应急备用电源和应急调峰储备电源。2020年，常规水电装机达到3.4亿千瓦左右，风电、光伏发电装机均达到2.4亿千瓦左右。
《意见》还提出，积极推动国内油气稳产增产。坚持大力提升国内油气勘探开发力度，支持企业拓宽资金渠道，推动勘探开发投资稳中有增。加强渤海湾、鄂尔多斯、塔里木、四川等重点含油气盆地勘探力度，夯实资源接续基础。推动东部老油气田稳产，加大新区产能建设力度。加快页岩油气、致密气、煤层气等非常规油气资源勘探开发力度，保障持续稳产增产。
卓创咨询煤炭分析师张敏向《中国产经新闻》记者表示，从目前来看，煤炭行业的供需基本处于平衡状态。目前全国范围的复工复产在深度推进，下半年煤炭需求端会有所发力。从供应端看，内蒙、陕西、山西等煤炭主产区目前受安全生产大检查的影响；同时，煤炭进口量也在收缩，下半年煤炭供应可能会偏紧张。在这种情况下，《意见》对煤炭领域提出的生产供应、储能要求还是与现况非常契合的。
在推进能源通道建设方面，《意见》明确要增加铁路煤炭运输，提升港口中转能力，统筹推进电网建设，推动油气管道建设，稳定进口油气资源供应。
国家发改委和能源局两部门着力强调增强能源储备能力。提出持续增强煤炭储备能力，主要调入地区燃煤电厂常态存煤水平需达到15天以上，鼓励有条件的地区选择一批大型燃煤电厂，进一步提高存煤能力。在推动2019年新增储备能力任务落实的同时，引导再新增3000万吨左右的储煤能力。提升电力系统调节能力。2020年调峰机组达到最大发电负荷的10%。做好地下储气库、LNG储罐统筹规划布局，推进储气设施集约、规模建设。
张敏说道，通过上述这些措施，实现煤炭行业“关小剩大”，加快退出落后、不合理、不具备安全生产条件的煤炭产能，保留优质的、较大的煤炭资源集中到主产地区，来提高煤炭资源的集中度。同时，《意见》要求进一步提高存煤能力，从生产供应和储备能力出发，推动行业有序、健康、安全、高质量发展，保障国家能源安全。
林伯强表示，还要加快战略石油储备建设。中国目前是全球最大的原油进口国，而战略石油储备对提升能源安全保障水平具有重要意义。
此外，在加强能源需求管理方面，《意见》要求，推动煤炭清洁高效利用，深化电力需求侧管理，持续提升天然气应急调峰能力，提高中长期合同签约履约水平，建立健全能源市场体系，强化节能提高能效。
林伯强指出，能源安全直接影响到国家安全、可持续发展以及社会稳定，保障能源安全是一项需要持续的工作。短期看，《意见》对今年能源安全保障提出了要求，未来还要年复一年保障国家能源安全，并且要切实保证对各领域工作要求的落实。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:10:42,同花顺
6,银保监会发布农业保险业务经营条件促进农业保险市场健康发展,"原标题：银保监会发布农业保险业务经营条件促进农业保险市场健康发展
本报实习记者董思岐报道
为贯彻落实《关于加快农业保险高质量发展的指导意见》精神，按照党中央、国务院关于“放管服”改革要求和对农业保险工作部署，进一步深化农业保险供给侧结构性改革，建立健全农业保险业务经营条件管理机制，近日，银保监会发布了《关于进一步明确农业保险业务经营条件的通知》(以下简称《通知》)。
完善和解决农险市场准入问题
《通知》针对行业反映较为集中的农险市场准入问题，明确农业保险业务经营条件，强化动态监管，建立农险经营评估机制，畅通退出机制，建立完善全流程的农险业务经营条件管理制度体系，深入推进农业保险供给侧结构性改革，促进农业保险市场平稳健康发展。中国城镇化促进会城乡统筹委副秘书长、中国农学会园区会副会长、全国工商联农业会专家委员会主任孙文华在接受《中国产经新闻》记者采访时表示，本次《通知》针对保险机构是为了深入贯彻中央全面深化改革委员会的精神以及“放管服”改革要求。虽然农业保险的市场准入资格申请取消了，但对于保险公司进入农业保险领域的经营条件和经营标准提出了相应的要求，特别是对保险机构退出农业保险领域提出了要求。这种“宽入严出”的机制对监管机构来说将会衍生出动态监管的精准要求和难度。
由于中央和地方财政补贴和农业保险的发展空间较大，一些没有农险经营经验的财产保险公司纷纷涉足农业保险市场，导致一些地方农业保险市场的竞争激烈。对外经济贸易大学保险学院教授、保险法与相互保险研究中心主任王国军在接受《中国产经新闻》记者采访时表示，反映较为集中的农险市场准入问题至少包括：一、没有经营农险经验的保险公司通过关系进入市场并挖客户、挖人员；二、通过与地方政府拉关系，强行抢占农业保险的市场份额；三、在一些地方的招标程序中，利用其中一些不规范的地方挤掉其它公司。因为以前没有明确的标准确定哪家保险公司可以进入市场，所以不具备经营条件的公司会搭顺风车，这是在准入制度不完善的情况下的正常现象。在银保监会发布《通知》后，不具备农险业务经营条件的公司已经到了需要被完善制度的时候了。
共保业务有优势也有弊端
《通知》提出对共保不利于竞争和创新服务等弊端，要加强自身管理，明确各方权利义务，强化风险管控，鼓励适度竞争和创新，提升服务能力和水平。对于此前已获得农业保险经营资格或开展农险共保业务、但不符合本《通知》要求的保险机构，《通知》规定了两年的调整过渡期。对外经济贸易大学教授、保险系主任何小伟在接受《中国产经新闻》记者采访时表示，《通知》设定了两年的调整过渡期是有必要的，不仅加大了这个市场退出机制的建设完善，也反映出监管机构思路的转变，明确告诉一些经营农业保险公司，虽然已经开始经营农业保险了，但是要按照规则实行，提高自身加强内部建设。
共保业务有优势也有弊端，王国军表示，弊端主要是共保业务形成了供给同盟，阻碍了市场竞争，不利于各家保险公司通过服务和创新争夺市场，不利于消费者的利益保护，长期看会损害到农业保险的健康发展。限制共保业务将起到实际作用，解决市场垄断的问题，有利于农业保险的健康发展。“这次《通知》对农业保险共保进行针对性的规定，主要的一个方向还是希望能够促进农业保险对农业抗风险能力的提高，银保监对于市场准入问题做相关规定，是一个很重要的前提，是在鼓励农业保险快速进入平稳健康发展。市场竞争加大，对于农业发展是有帮助的。”孙文华这样说。“很多农场主有经营能力，有生产能力，最难的就是受到天灾的影响。推动农业保险的放管服，也是保证农业经营者具有防风险能力的一种金融保障和金融支持。”孙文华进一步说道。
保险公司将进入高质量发展阶段
自2013年《农业保险条例》实施以来，国家从政策和资金补贴方面加大对农业保险额支持，农业保险快速发展。此次，银保监会发出通知是防范农业保险业务快速增长的系统性风险。北京联合大学管理学院金融系教授杨泽云表示，近年来，随着国家政策的支持，以及农业经济的发展，我国的农业保险发展迅速。2019年，农业保险保费收入达到680亿元，提供的农业风险保障达到3.6万亿元；业务规模稳居亚洲第一，世界第二。在一些财险公司，其农业险的业务规模已经位列财险业务前五的位置。与此同时，农业保险所承保的农业风险，受到天气、瘟疫等的影响较大，而这些风险是保险公司难以预测和控制的。因此，经营农业保险业务的风险也较高，对保险公司的要求也较高。
对于日后农业保险的展望，王国军表示，国家农业再保险公司将在做好农业保险的基础上，致力于以农业保险为依托的农业风险管理工作；因为无论是从理论上，还是在实践中，农业风险管理远比农业保险本身重要得多。原保险公司获得再保险渠道的财政补贴，以及进入各地市场的前提条件将是保险公司可以为当地农业提供强大的风险管理服务。“2019年中央财政明确提出对于地方特色农产品，中央政府实行以奖代补的方式，发展地方特色农产品保险，政府提供保费先行发展，事后补充奖励。相对于一些对农业保险重视的省份，地方特色农产品保险会发展得比较好。”何小伟这样说。
“银保监会发布《通知》后，保险公司将面临着更多合规经营的监管，这也将进入一个新的高质量发展阶段，而高质量发展必然是更加合规的。同时各家公司也将进入更高层次和更全面的竞争。”何小伟进一步说道。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:10:42,同花顺
7,南非即将开始非洲首个新冠疫苗临床试验,"新华社约翰内斯堡6月23日电(记者荆晶)南非金山大学23日在线上新闻发布会上宣布，南非将从本周起开始开展非洲大陆首个新冠疫苗临床试验。
试验采用的疫苗由英国牛津大学詹纳研究所研制，当前正在英国进行临床试验。
负责南非试验的金山大学疫苗学教授沙比尔.马迪说，新冠疫情发展到当前阶段，开展疫苗临床试验无论对南非还是对整个非洲来说都具有重要意义，南非已经进入冬季，公立医院的压力不断增加，“我们比以往任何时候都更需要新冠疫苗”。
金山大学表示，当前全球范围内有超过100种新冠疫苗正在研发中，南非一些疫苗研究机构将参与多种疫苗的研发和试验。
截至22日，非洲的新冠确诊病例数已超过30万，南非确诊病例数超过10万。
关注同花顺财经（ths518），获取更多机会
(function(){var obj = null;if(document.getElementById('arctTailMark')) {obj = document.getElementById('arctTailMark');}if(obj!=null){var str = '(image_address=""http://i.thsi.cn/images/article/logo.jpg"")  返回首页';var showed = 0;try{var oo = obj.previousSibling;while(oo.nodeType!=1 || oo.innerHTML.replace(/\s|\u3000/g,'').length==0){oo = oo.previousSibling;}if(oo.nodeType==1 && oo.tagName.toLowerCase()=='p') {var span = document.createElement('span');span.innerHTML =str;oo.appendChild(span);showed = 1;}}catch (e){}if(showed == 0){obj.innerHTML =str;}}})();",2020-06-24 00:09:53,同花顺
