,title,content,pub_time,src
0,巴菲特：人们在失去信心的时候 并未看到股市的潜力,e公司讯，巴菲特在股东大会上表示，人们在失去信心的时候，并未看到股市的潜力。美国已经接受过考验，比如大萧条。巴菲特表示，不要在美国上下错赌注，美国（经济）是相当强壮的。相比于1789年的时候，我们现在是一个更好且更富裕的国家。,2020-05-03 05:52:34,凤凰财经
1,巴菲特：千万不要白白浪费一次严重的危机,巴菲特股东大会今日凌晨举行。巴菲特在年会上援引了一些历史事件（例如美国内战和大萧条）来说明美国有能力抵御逆境。巴菲特年会上的PPT引用前白宫总管拉姆&middot;伊曼纽尔(RahmEmanuel)的话：“千万不要白白浪费一次严重的危机”。,2020-05-03 05:45:04,凤凰财经
2,巴菲特：这次危机和08年没什么相似之处,"北京时间5月3日凌晨4点45分，全球投资圈都在期待的2020年巴菲特股东大会正式开幕。
受到新冠肺炎疫情的影响，这次股东大会首次以在线直播的形式召开，伯克希尔&middot;哈撒韦公司董事长巴菲特及公司非保险业务副董事长格雷格&middot;阿贝尔（GregAbel）共同出席，回答股东提问。
巴菲特说：“2008年和2009年，我们的经济列车偏离了轨道，有一些原因导致路基在银行方面疲软。这一次，我们只是拉着火车的轨道，把它放到测线上。而我真的不知道有什么相似之处——就世界上最重要、最有生产力、人口最多的国家而言——实际上使其经济和劳动力边缘化了。”",2020-05-03 05:38:29,凤凰财经
3,巴菲特回应芒格缺席股东会：他身体还很强壮，明年会回来,"北京时间5月3日凌晨4点45分，全球投资圈都在期待的2020年巴菲特股东大会正式开幕。
受到新冠肺炎疫情的影响，这次股东大会首次以在线直播的形式召开，伯克希尔&middot;哈撒韦公司董事长巴菲特及公司非保险业务副董事长格雷格&middot;阿贝尔（GregAbel）共同出席，回答股东提问。
巴菲特介绍，以前习惯和查理&middot;芒格在这里进行讲话，查理&middot;芒格现在已经96岁了，他的身体还很强壮，但觉得今年最好的选择是让芒格不要亲自过来开会。
“我要和大家保证的是查理状态良好，他明年会回来。”巴菲特强调。
巴菲特还解释，另一位负责非保险业务的副董事长阿吉特&middot;吉恩（AjitJain）之所以没有来现场出席股东大会，是因为他在纽约，没必要从纽约出发参加会议。他还对格雷格&middot;阿贝尔和阿吉特&middot;吉恩均表示了感谢。
纽约是美国新冠疫情最为严重的地区。
此前，伯克希尔&middot;哈撒韦公司宣布查理&middot;芒格不会出席今年的股东大会，格雷格&middot;阿贝尔将接替他出席，而另一名巴菲特接班候选人吉恩也没有出现在名单上，外界一度猜测，格雷格&middot;阿贝尔是不是已经从巴菲特接班人的竞赛中取得了领先。
按巴菲特最新的说法，这种竞赛可能还没有结论。",2020-05-03 05:34:56,凤凰财经
4,坠亡董事长和张家界旅游 ：任职两年间业绩遇冷，押注项目迟未落地,"(image_address=""https://x0.ifengimg.com/ucms/2020_19/1D716151EAC799A047939F5633B13A5D98DF74BB_w1024_h681.jpg"")
5月2日凌晨，现年53岁的上市公司张家界（000430）原董事长戴名清去世。在去世的三天前，即4月29日，戴名清刚刚递交辞呈，不再担任张家界董事长，调任张家界市广播电视大学党委副书记、校长。
据官方通报，戴名清在张家界市永定区官黎坪办事处邢大公路高架桥坠落，据公安机关初步判断系生前高坠死亡，暂无证据证实他杀，目前坠亡原因正在进一步调查当中。
在2018年6月进入张家界担任公司党委副书记之前，戴名清曾出任张家界市信访局副局长、张家界市物价局党组副书记、副局长和张家界市公共资源交易中心党组书记等。
戴名清短短两年的任职期间，在资本市场浮沉多年的张家界业绩并未见明显起色。业绩增长乏力、亟须新的增长点，张家界的旅游事业遇冷。
去世前三天刚刚递交辞呈，刚调任大学校长即身亡
现年53岁的戴名清为湖南慈利人，毕业于湖南师范大学中文系汉语言文学专业。自从走上工作岗位，戴名清一直在张家界市政府部门任职，先后任张家界市信访局副局长、张家界市物价局党组副书记、副局长和张家界市公共资源交易中心党组书记等。
2018年6月，戴名清进入张家界旅游集团股份有限公司，担任党委副书记，一个月后任董事长兼党委副书记。2018年7月，戴名清首次以公司董事长的身份出现在公司官网，指导大庸古城游船事业部的防汛安全工作。
在任期间，关于戴名清的报道并不多，2020年2月24日，官网刊登戴名清慰问运送张家界支援武汉物资的环保客运师傅后的新闻后，再无关于戴名清的报道。
直到5月2日，戴名清坠亡的消息在网上传开，上市公司在下午匆匆发布戴名清辞职的消息。在这则落款为4月30日的公告中，公司表示，于4月29日收到戴名清的书面辞职报告，戴名清因工作变动原因，申请辞去公司第十届董事会董事长、董事及董事会战略委员会主任、提名委员会委员等职务。戴名清未持有公司股份，辞职后将不在公司担任任何职务。公司称，戴名清在公司任职期间恪尽职守、勤勉尽责。
截至发稿，上市公司对于戴名清去世的消息再无一言，未发布相关公告。此前，记者致电公司求证，对方对记者表示，一切以公司在巨潮网上的公告为准。记者在证实消息后再次拨打公司电话无人接听。
据官方通报，戴名清于5月2日凌晨在永定区官黎坪办事处邢大公路高架桥坠落，经确认其已无生命特征。据公安机关初步判断系生前高坠死亡，暂无证据证实他杀。目前，坠亡原因正在进一步调查当中。
张家界市市委宣传部的工作人员对记者表示，目前公安机关还在调查当中，针对案件将会有进一步的通报。
记者获悉，戴名清在卸任上市公司职位之后，已调任张家界市广播电视大学党委副书记、校长。5月2日，记者致电张家界市广播电视大学，对方对记者表示，戴名清确实“刚刚调过来”。
“山水旅游第一股”业绩增长乏力，戴名清2018年年薪15万
据记者统计，当地媒体报道的戴名清生前最后一次公开露面是今年4月9日张家界召开的2019年旅游营销工作座谈会。
戴名清在讲话中表示，“旅游行业竞争激烈，过去几十年里旅游同行努力树立了‘张家界’这个金字招牌，现在，这个招牌需要各旅游企业与在座的旅行商朋友共同维护。”他表示，“希望各位旅行商多给游客推介张家界的优秀景区景点，张旅集团也会积极推动旗下产品的提质升级。”
虽然有作为国内著名风景名胜的“金字招牌”，张家界在资本市场上的表现却不尽如人意。1996年，张家界作为“中国山水旅游第一股”登陆A股，随后经历了“戴帽”、“脱帽”、“再戴帽”、“再脱帽”的戏码，发展轨迹犹如过山车。
张家界主要经营宝峰湖旅游景区、旅游客运、旅行社经营、旅游客运索道经营和酒店经营、房屋租赁等。其中，旅游客运包括环保客运、观光电车，旅行社包括张家界中旅，旅游客运索道包括杨家界索道，酒店包括张国际。
4月28日，张家界发布2019年财报，营收、净利润再次双降。数据显示，去年张家界实现营收4.25亿元，同比下滑9.21%，归属净利润同比下滑58.13%至1105.59万元，扣非净利润同比下滑75.18%至525.77万元。
张家界已经连续四年营收下滑。Choice数据显示，2015年至2019年，该公司营收分别为6.75亿元、5.92亿元、5.50亿元、4.68亿元和4.25亿元，2016年至2019年，营收下滑速度分别为12.25%、7.18%、14.78%和9.21%。与此同时，归属净利润连续两年下滑，2018年同比降60.80%，去年净利润下降幅度略有缩减。
在2019年年报中，张家界披露，去年共接待购票游客人数为618.27万人，较上年同期596.49万增加21.7万人，增幅为3.65%。但营业收入却减少了，张家界的主营业务之一环保客运去年购票人数减少、营收同比减少12.04%至1.50亿元，占总营收的35.2%，宝峰湖景区购票人数同比下降近四成，营收同比下滑34.49%至4421.24万元。
对于营收减少，张家界表示，原因系武陵源核心景区门票政策下调环保客运价格，以及从2019年4月10日起扩大特殊群体的政策性免票范围等，影响环保客运营业收入；宝峰湖公司因购票人数下降及政策性免票范围扩大等影响收入。
这是否说明张家界依靠门票经济的发展方式后劲不足？数据显示，2019年，公司有了新的增长点——杨家界索道、十里画廊观光电车等购票人数增长，其中，杨家界索道去年实现营业收入6464.55元，同比增长83.06%，购票人数同比增长112.49%。
但是在票价降低之前，张家界已经连续多年接待游客数量下降。据记者统计，2016年至2018年，公司当期全年实现购票接待分别为715.23万人、609.39万人和596.49万人，2016年和2017年分别同比下滑10.15%、14.80%。
值得注意的是，2018年年报中，张家界披露的2017年实现购票接待的数字与2017年报中并不一样，2018年年报中张家界表示上年同期为595.01万人。
此外，张家界的扣非净利润也大幅跳水。2016年至2019年，公司的扣非净利润分别为6152万、49.9万、2118万和526万，其中2018年，张家界通过借款利息资本化、处置亏损子公司等手段，扣非净利润才顺利实现“触底反弹”。
在上市公司披露的年报中，戴名清的年薪得以一览。2018年，戴名清从公司获得的税前报酬总额为15万，2019年为43.17万。
“押宝”的大庸古城却迟迟不能落地
去年，张家界利润下降还有一个重要原因，即因2016年递延所得税转回影响大庸古城公司亏损增加670.28万元。
为了解决内部景区同质化的问题，张家界于2017年6月开始投资兴建大庸古城项目。据可行性报告，大庸古城的总投资为22亿元，建设期为两年，项目建成后，预计将实现年营业收入（不含税）4.96亿元，净利润1.86亿元。
不过，原计划于2018年投入运营的大庸古城，开业时间却一拖再拖。2019年3月，公司表示，该项目主体建设已基本完成，设备已预订生产到位，核心服务项目大型民俗演艺《遇见大庸》和飞行影院已基本完成。公司预计将在2019年10月投入使用。
但是直到现在，大庸古城也未能开业。4月28日，公司发布公告称，由于大庸古城项目业态建筑临河景观楼被取消，项目业态和游览动线相应调整，同时项目为仿古建筑，为充分还原老大庸建筑风貌，体现土家文化特色，其外装饰工艺复杂程度远高于预期，故导致项目施工进度慢于预期。
截至目前，大庸古城项目主体和外饰装修工程均已完成，正在全力推进道路、绿化等附属工程建设。但遭受全球新冠病毒肺炎疫情影响，项目后续建设及控制性项目推进受限，同时整个旅游市场恢复情况无法预计，故暂不能确定大庸古城开业的准确时间。
与此同时，因项目建设进度不理想，施工工艺难度增加、工程造价上涨、业态设施完善等原因，张家界不得不多次追加项目投资额。截至目前，该项目总投资额已调整为24.43亿元。截至2019年末，张家界已为大庸古城累计投入17.89亿元。2019年，张家界大庸古城发展有限公司净亏损3589.45万元。
新冠肺炎疫情压顶，张家界也受到了影响，旗下景区景点、景区运输及酒店等暂停营业，导致张家界2020年一季度的接待游客人数严重下滑、营业收入大幅减少。今年第一季度，张家界接待购票游客15.06万人，同比减少83.72%；实现营业收入1090.95万元，同比减少79.9%；净利润下滑至-3671.78万元。
新京报记者张泽炎",2020-05-03 05:29:47,凤凰财经
5,阅文新团队回应质疑：对于合同不合理的条款会做出相应修改,"凤凰网财经5月3日讯，针对4月28日起大家讨论和质疑的阅文合同以及是否全面免费一事，阅文集团回应称，当前大家讨论的这份是阅文于2019年9月推出的合同，并非如外界谣传所言是在2020年4月28日推出的新合同。我们非常重视并已经着手重新审视，将会与作家们进行广泛的沟通，对于不合理的条款，我们会做出相应的修改，请大家放心。从新团队上任伊始，我们就坚定的认为，必须要巩固和保持付费模式，并对创新模式进行探索。
以下为回应全文：
关于近期不实传言的说明
各位作家伙伴：
大家好！针对4月28日起大家讨论和质疑的阅文合同以及是否全面免费一事，我们非常关注，在此也向大家做出说明：
1、当前大家讨论的这份是阅文于2019年9月推出的合同，并非如外界谣传所言是在2020年4月28日推出的新合同。
2、作为2020年4月27日新上任的管理团队，我们收到了很多针对这份旧合同的批评和意见。我们非常重视并已经着手重新审视，将会与作家们进行广泛的沟通，对于不合理的条款，我们会做出相应的修改，请大家放心。
3、从新团队上任伊始，我们就坚定的认为，必须要巩固和保持付费模式，并对创新模式进行探索。外界传言的阅文推行“全部免费阅读”是不可能也不现实的说法，请大家不要轻信。
4、微信读书是阅文渠道的合作伙伴之一。关于大家关注的微信读书针对阅文版权内容的限时免费运营活动，是渠道自身运营不当，同时也是我们渠道工作的管理失误。我们已经与微信读书沟通并达成共识，该运营活动已下线，不会对作家的收益产生任何影响。
5、作家是阅文平台的根基。内容生态不只是阅文的，更是大家的。现在大家的意见和批评并非一日之寒，借此能了解到大家真实的心声，是非常重要的收获。我们将于5月3日发布阅文新管理层与作家进行系列恳谈会的安排，希望得到大家对于阅文发展的直言建议，共同探讨未来。
阅文一路摸索走到今天，犯过错误、走过弯路，我们将直面挑战，希望和大家共创属于我们共同的未来。
程武、侯晓楠和阅文新团队
2020-5-2
此前报道：
阅文高层换血，作者合同大改，810万人何去何从？有人已考虑“出逃”",2020-05-03 05:28:59,凤凰财经
6,阅文新团队回应质疑：对于合同不合理的条款会做出相应修改,"凤凰网财经5月3日讯，针对4月28日起大家讨论和质疑的阅文合同以及是否全面免费一事，阅文集团回应称，当前大家讨论的这份是阅文于2019年9月推出的合同，并非如外界谣传所言是在2020年4月28日推出的新合同。我们非常重视并已经着手重新审视，将会与作家们进行广泛的沟通，对于不合理的条款，我们会做出相应的修改，请大家放心。从新团队上任伊始，我们就坚定的认为，必须要巩固和保持付费模式，并对创新模式进行探索。
以下为回应全文：
关于近期不实传言的说明
各位作家伙伴：
大家好！针对4月28日起大家讨论和质疑的阅文合同以及是否全面免费一事，我们非常关注，在此也向大家做出说明：
1、当前大家讨论的这份是阅文于2019年9月推出的合同，并非如外界谣传所言是在2020年4月28日推出的新合同。
2、作为2020年4月27日新上任的管理团队，我们收到了很多针对这份旧合同的批评和意见。我们非常重视并已经着手重新审视，将会与作家们进行广泛的沟通，对于不合理的条款，我们会做出相应的修改，请大家放心。
3、从新团队上任伊始，我们就坚定的认为，必须要巩固和保持付费模式，并对创新模式进行探索。外界传言的阅文推行“全部免费阅读”是不可能也不现实的说法，请大家不要轻信。
4、微信读书是阅文渠道的合作伙伴之一。关于大家关注的微信读书针对阅文版权内容的限时免费运营活动，是渠道自身运营不当，同时也是我们渠道工作的管理失误。我们已经与微信读书沟通并达成共识，该运营活动已下线，不会对作家的收益产生任何影响。
5、作家是阅文平台的根基。内容生态不只是阅文的，更是大家的。现在大家的意见和批评并非一日之寒，借此能了解到大家真实的心声，是非常重要的收获。我们将于5月3日发布阅文新管理层与作家进行系列恳谈会的安排，希望得到大家对于阅文发展的直言建议，共同探讨未来。
阅文一路摸索走到今天，犯过错误、走过弯路，我们将直面挑战，希望和大家共创属于我们共同的未来。
程武、侯晓楠和阅文新团队
2020-5-2
此前报道：
阅文高层换血，作者合同大改，810万人何去何从？有人已考虑“出逃”",2020-05-03 05:28:59,凤凰财经
7,巴菲特：新冠病毒对经济产生广泛影响 目前的结果不会更坏了,e公司讯，巴菲特股东大会今日凌晨举行。巴菲特表示，自己对于新冠病毒疫情的了解和大家一样多。新冠病毒传染性很强，新冠病毒大流行对经济产生了广泛的影响。巴菲特同时表示，目前的结果不会更坏了。针对病毒的封锁措施是“相当大的一个实验”。经济能够克服新冠病毒带来的困难。,2020-05-03 05:15:07,凤凰财经
8,巴菲特谈疫情：致死率没有1918年的西班牙流感大流行高,"凤凰网财经讯北京时间5月3日（周日）2020巴菲特股东大会通过线上举行，伯克希尔&middot;哈撒韦公司创始人、CEO巴菲特及公司非保险业务副董事长格雷格&middot;阿贝尔一起回答股东提交的问题。
对于疫情，巴菲特表示，对于新冠病毒疫情的了解和大家一样多，疫情不会更坏了。
巴菲特同时表示，虽然说本次病毒是很严重的，但是还没有像1918年西班牙流感那么致命。
巴菲特表示，当时我们的父辈他们有些人经历过这个，在当时流感的时候也只有四个月的时间，奥马哈有974例死亡，当时已经是在人口占到百分之一以上了，那个时候在全国可能也没有什么太大的变化，如果奥马哈是10%，当时美国大概也有1%的人，在奥马哈是1%的人死亡，那时候全国恐怕也是这么多人。",2020-05-03 05:10:46,凤凰财经
9,巴菲特：“老狗也能学到新技” 我已经88岁了首次使用PPT ,"凤凰网财经讯北京时间5月3日（周日）2020巴菲特股东大会通过线上举行，伯克希尔&middot;哈撒韦公司创始人、CEO巴菲特及公司非保险业务副董事长格雷格&middot;阿贝尔一起回答股东提交的问题。
巴菲特首现介绍了本次股东大会的安排，并表示，自己学会了用PPT进行展示。
巴菲特表示：今天会分成四个部分，一会我会首先讲一下，也就是我自己给大家来独白，通过PPT，从我21岁到现在到88岁了，我从来没有使用这些幻灯片给大家讲，但是大家也说老狗也能学到新技，所以我正在学习新的技能。我也希望通过这些幻灯片，把第一部分过一遍，马上我们第一部分就开始了。之后下一部分进行一个简短的，伯克希尔第一季度的营收的总结，我们已经在网站上有登出来一季度的情况，所以到时候会对这些提出其中一两点给大家讲一下，所以我们在四月份的时候已经讲过，就是对于伯克希尔来讲是新的东西，之后我们会有一个正式的股东会，大概就是15-20分钟，从那之后我们就是问答，我和格雷格会回答从很多股东里边征集到的很多问题，我们把事情简化一点就把他们提出来的问题综合了一下，问答访谈会进行一两个小时，目前我们先来看一下下面继续进行的怎么样。",2020-05-03 05:02:08,凤凰财经
