,datetime,content,title
0,2020-05-12 23:56:00,自5月6日德国总理默克尔以及各联邦州宣布下一步“解封”措施后，罗伯特·科赫研究所数据显示，德国新冠肺炎人均感染指数连续回升并突破1。自实行严格限令以来，该指数一度下降并保持在1以下，而在刚过去的周日，该指数回升至1.13，创下自4月16日...,德国新冠肺炎人均感染指数连续回升并突破1
1,2020-05-12 23:55:00,现货钯金跌4%至1818.77美元/盎司。,现货钯金跌4%至1818.77美元/盎司
2,2020-05-12 23:54:00,美联储理事夸尔斯：近期的失业率将会处于极度高的位置。,美联储理事夸尔斯：近期的失业率将会处于极度高的位置
3,2020-05-12 23:52:00,5月12日晚间消息，瑞幸咖啡今日宣布调整董事会和高级管理层，CEO和COO被暂停职务。瑞幸咖啡联合创始人郭瑾一担任代理CEO。瑞幸咖啡总裁办今日晚间发布内部信，称造假事件发生以来，瑞幸咖啡陷入前所未有的危机，品牌形象和声誉受到影响，为员工...,瑞幸内部信：调查仍在进行 将重组架构重塑文化
4,2020-05-12 23:51:00,美东时间12日上午，白宫疫情应对特别小组成员、美国著名传染病学家安东尼·福奇在参加国会参议院健康、教育、劳工和养老金委员会举行的一场听证会时表示，新冠病毒在美国造成的实际死亡病例数肯定高于官方统计。福奇是在回答佛蒙特州参议员伯尼...,福奇称美国实际死亡数肯定高于官方统计
5,2020-05-12 23:44:00,法巴银行：现在预计2020年全球平均隐含石油库存将增加440万桶/天。,法巴银行：现在预计2020年全球平均隐含石油库存将增加440...
6,2020-05-12 23:33:00,原中国船舶重工集团有限公司党组书记、董事长胡问鸣涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查（央视）,原中国船舶重工集团有限公司董事长胡问鸣接受纪律审查和...
7,2020-05-12 23:27:00,深圳出台重磅《意见》支持社会力量参与“双区”建设，鼓励社会资本积极参与深圳国企并购重组、发行上市、再融资等资本运作。支持区块链技术和数字货币创新应用。,深圳出台重磅《意见》支持社会力量参与“双区”建设 
8,2020-05-12 23:22:00,一、4月28日以来有吉林市旅居史的来（返）哈尔滨人员，须主动向所在街道（乡镇）、社区（村）报告，自觉配合落实管控措施。二、对本公告发布后舒兰市来（返）哈尔滨人员，一律实行“集中隔离观察14天+居家隔离观察14天”管控措施，并于来（返）...,黑龙江哈尔滨发布18号公告：对有吉林舒兰旅居史的人员加...
9,2020-05-12 23:21:00,鼓励社会资本积极参与深圳国企并购重组、发行上市、再融资等资本运作。支持区块链技术和数字货币创新应用。,深圳出台重磅《意见》支持社会力量参与“双区”建设
10,2020-05-12 23:12:00,美国餐饮配送服务平台GrubHub股价大涨超30%，Uber涨超3%；据报道，Uber已经向“美国版美团”GrubHub发出收购要约。,GrubHub股价大涨超30%
11,2020-05-12 22:58:00,瑞幸咖啡宣布调整董事会和高级管理层，CEO和COO被暂停职务。,瑞幸咖啡宣布调整董事会和高级管理层
12,2020-05-12 22:55:00,据印度媒体报道，5月12日，位于孟买的塔拉维贫民窟新增新冠肺炎确诊病例46例，累计确诊病例升至962例，累计死亡病例31例。（央视新闻）,印度最大贫民窟新增新冠肺炎确诊病例46例 累计确诊962例
13,2020-05-12 22:46:00,智利报告新增1658例新冠肺炎确诊病例。新增12例新冠肺炎死亡病例。,智利报告新增1658例新冠肺炎确诊病例
